song|artist|year|genre|numUnique|totalWords|love_words|god_words|dance_words|cool_words|rock_words|swear_words|family_words|baby_words|money_words|funky_words|chill_words|cw1|cwc1|cw2|cwc2|cw3|cwc3|cw4|cwc4|cw5|cwc5|cw6|cwc6|cw7|cwc7|cw8|cwc8|cw9|cwc9|cw10|cwc10
Nevermind|Nirvana|1991|rock|88|262|0|0|0|0|0|0|0|0|0|0|0|hello|36|low|9|denial|9|entertain|6|us|6|feel|4|oh|3|lights|3|less|3|dangerous|3
Nevermind|Nirvana|1991|rock|56|272|0|0|0|0|0|0|0|0|0|0|0|likes|18|knows|14|means|14|pretty|6|songs|6|sing|6|along|6|shoot|6|gun|6|say|6
Nevermind|Nirvana|1991|rock|39|149|0|0|0|0|0|0|0|0|0|0|0|memoria|14|gun|9|friend|4|old|3|swear|2|enemy|1|time|1|hurry|1|choice|1|late|1
Nevermind|Nirvana|1991|rock|37|320|0|0|0|0|0|0|0|0|0|0|0|said|26|mind|12|away|12|afraid|10|even|9|could|9|get|8|need|3|mean|3|stare|3
Nevermind|Nirvana|1991|rock|67|336|4|2|0|0|0|0|0|0|0|0|0|yeah|39|gon|16|crack|16|cause|6|found|4|okay|4|like|4|miss|4|love|4|killed|4
Nevermind|Nirvana|1991|rock|71|212|0|0|0|0|0|0|0|0|0|0|0|let|9|ride|6|cut|6|help|6|please|6|polly|4|wants|3|seed|3|clip|3|dirty|3
Nevermind|Nirvana|1991|rock|55|201|1|0|0|0|0|0|1|0|0|0|0|way|27|find|21|got|14|better|12|wait|6|aah|2|people|1|smile|1|brother|1|everybody|1
Nevermind|Nirvana|1991|rock|74|203|0|0|0|0|0|3|1|2|0|0|0|chew|3|meat|3|pass|3|back|3|forth|3|passionate|3|kiss|3|mouth|3|like|3|baby|2
Nevermind|Nirvana|1991|rock|88|265|0|0|0|0|0|1|0|0|0|0|0|smell|5|go|4|way|4|still|4|got|3|friend|3|see|3|makes|3|feel|3|wanted|3
Nevermind|Nirvana|1991|rock|45|190|2|1|0|2|0|1|1|0|0|0|0|stay|25|away|20|know|16|monkey|4|see|2|rather|2|dead|2|cool|2|every|2|line|2
Nevermind|Nirvana|1991|rock|98|324|6|0|0|0|0|1|0|0|0|0|0|ooh|38|plain|9|love|6|better|6|know|6|wrong|6|complain|6|got|2|say|2|make|2
Nevermind|Nirvana|1991|rock|43|167|0|0|0|0|0|2|0|0|0|0|0|something|14|way|14|mmm|14|yeah|7|underneath|2|bridge|2|tarp|2|sprung|2|leak|2|animals|2
Nevermind|Nirvana|1991|rock|37|69|0|0|0|0|0|2|0|0|0|0|0|mother|5|go|3|died|2|death|2|right|2|hell|2|silence|1|silent|1|bright|1|clear|1
Revolver|The Beatles|1966|rock|75|184|0|0|0|0|0|0|1|0|0|0|0|taxman|14|cause|5|yeah|5|tax|4|two|3|three|2|four|2|car|2|cold|2|walk|2
Revolver|The Beatles|1966|rock|82|206|0|0|0|0|0|0|0|0|0|0|0|lonely|12|people|12|look|7|ah|6|belong|3|eleanor|2|rigby|2|church|2|father|2|mckenzie|2
Revolver|The Beatles|1966|rock|79|212|0|0|0|0|0|0|0|0|0|0|0|wake|4|float|4|stream|4|please|4|sleeping|4|early|2|morning|2|lift|2|head|2|still|2
Revolver|The Beatles|1966|rock|68|111|6|0|0|0|0|0|0|0|0|0|0|love|6|make|5|day|3|long|2|singing|2|songs|2|goes|1|fast|1|turn|1|around|1
Revolver|The Beatles|1966|rock|67|167|7|0|0|0|0|0|0|0|0|0|0|love|7|everywhere|6|need|5|never|4|know|3|life|2|beside|2|knowing|2|share|2|believing|2
Revolver|The Beatles|1966|rock|71|223|0|0|0|0|0|0|0|0|0|0|0|yellow|24|submarine|24|live|9|aye|4|us|3|life|3|green|3|full|3|steam|3|ahead|3
Revolver|The Beatles|1966|rock|51|205|0|0|0|0|0|0|0|0|0|0|0|said|11|know|11|like|7|feel|5|making|4|never|4|born|4|everything|4|right|4|dead|3
Revolver|The Beatles|1966|rock|58|134|3|0|0|0|0|0|0|0|0|0|0|good|18|day|17|sunshine|16|laugh|2|sun|2|love|2|need|1|got|1|something|1|feel|1
Revolver|The Beatles|1966|rock|51|119|0|0|0|0|0|0|0|0|0|0|0|bird|4|round|4|tell|2|get|2|see|2|hear|2|got|1|everything|1|sing|1|say|1
Revolver|The Beatles|1966|rock|82|194|7|0|0|0|0|0|0|0|0|0|0|love|7|needs|3|eyes|3|see|3|nothing|3|sign|3|behind|3|tears|3|cried|3|lasted|3
Revolver|The Beatles|1966|rock|70|179|0|0|0|0|0|0|0|0|1|0|0|robert|17|doctor|15|well|12|friend|4|ring|3|said|3|call|3|new|2|better|2|helps|2
Revolver|The Beatles|1966|rock|69|151|0|0|0|0|0|0|0|0|0|0|0|time|5|tell|4|mind|4|got|4|could|3|things|2|seem|2|maybe|2|feel|2|hung|2
Revolver|The Beatles|1966|rock|78|228|0|0|0|0|0|0|0|0|0|0|0|ooh|6|life|6|see|5|another|4|every|4|day|4|know|3|suddenly|3|tell|3|need|3
Revolver|The Beatles|1966|rock|48|117|2|0|0|0|0|0|0|0|0|0|0|beginning|7|dying|2|shining|2|may|2|love|2|knowing|2|believing|2|living|2|turn|1|mind|1
The Velvet Underground & Nico|The Velvet Underground & Nico|1967|rock|52|129|0|0|0|0|0|0|0|0|0|0|0|sunday|7|morning|7|behind|4|watch|3|world|3|always|3|someone|3|around|3|call|3|nothing|3
The Velvet Underground & Nico|The Velvet Underground & Nico|1967|rock|122|220|0|0|0|0|0|0|0|1|0|0|0|waiting|6|oh|4|got|4|feeling|3|hey|2|white|2|boy|2|dear|2|always|2|work|2
The Velvet Underground & Nico|The Velvet Underground & Nico|1967|rock|74|233|0|0|0|0|0|0|0|0|0|0|0|femme|12|fatale|12|whoa|6|little|4|way|4|going|3|cause|3|everybody|3|knows|3|things|3
The Velvet Underground & Nico|The Velvet Underground & Nico|1967|rock|83|180|1|0|0|0|0|0|0|0|0|0|0|shiny|9|severin|6|leather|4|thousand|4|dark|3|strike|3|dear|3|mistress|3|cure|3|heart|3
The Velvet Underground & Nico|The Velvet Underground & Nico|1967|rock|97|225|0|0|0|0|0|0|1|0|0|0|0|run|40|drag|4|two|4|gypsy|4|death|4|tell|4|whatcha|4|know|3|get|3|soul|2
The Velvet Underground & Nico|The Velvet Underground & Nico|1967|rock|62|161|0|0|0|0|0|0|0|0|0|0|0|tomorrow|6|parties|6|costume|4|shall|4|poor|3|girl|3|wear|3|sunday|3|clown|3|hand|2
The Velvet Underground & Nico|The Velvet Underground & Nico|1967|rock|146|395|0|4|0|0|0|0|2|0|0|0|0|know|9|guess|8|cause|3|big|3|blood|3|begins|3|flow|3|oh|3|heroin|3|dead|3
The Velvet Underground & Nico|The Velvet Underground & Nico|1967|rock|68|292|0|0|0|0|0|0|0|1|0|0|0|bye|18|goes|16|fly|16|look|6|gon|6|b|5|know|4|tears|3|eyes|3|see|3
The Velvet Underground & Nico|The Velvet Underground & Nico|1967|rock|60|175|0|0|0|0|0|0|0|0|0|0|0|mirror|5|reflect|5|show|3|let|3|know|2|think|2|night|2|seen|2|mind|2|inside|2
The Velvet Underground & Nico|The Velvet Underground & Nico|1967|rock|154|276|0|0|0|1|0|0|1|0|0|0|0|choose|14|choice|2|lose|2|east|2|long|2|cut|2|remain|2|loss|2|go|2|try|2
The Velvet Underground & Nico|The Velvet Underground & Nico|1967|rock|37|59|1|0|0|0|0|0|2|0|0|0|0|hey|3|bye|3|european|2|gone|2|better|2|say|2|long|2|killed|1|spit|1|twenty|1
What's Going On|Marvin Gaye|1971|r&b|108|465|3|0|0|0|0|0|17|5|0|0|0|boo|29|going|15|brother|11|right|11|woo|10|ah|10|oh|9|doo|9|hey|7|sister|6
What's Going On|Marvin Gaye|1971|r&b|100|207|0|0|1|0|0|1|6|1|1|0|0|happening|10|brother|6|getting|4|ah|4|know|3|friend|3|find|2|say|2|tell|2|whoo|2
