song|artist|year|genre|numUnique|totalWords|love_words|god_words|dance_words|cool_words|rock_words|swear_words|family_words|baby_words|money_words|funky_words|chill_words|cw1|cwc1|cw2|cwc2|cw3|cwc3|cw4|cwc4|cw5|cwc5|cw6|cwc6|cw7|cwc7|cw8|cwc8|cw9|cwc9|cw10|cwc10
Young Loud and Snotty|Dead Boys|1977|rock|84|216|0|0|0|0|0|0|0|4|0|0|0|time|8|warp|8|tonight|8|honey|5|got|5|like|5|baby|4|feeling|4|brain|4|fire|4
Young Loud and Snotty|Dead Boys|1977|rock|50|102|0|0|0|0|0|1|0|0|0|0|0|dead|14|boy|10|flames|8|red|2|running|1|scared|1|caught|1|nuclear|1|gon|1|fall|1
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|69|160|0|0|0|0|0|0|0|4|0|0|0|harlem|11|baby|4|dixie|3|moved|3|china|3|know|3|nothing|3|finer|3|southern|2|skies|2
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|58|94|5|0|0|0|0|0|1|0|0|0|0|love|5|bring|3|back|3|rosy|2|glow|2|daydream|2|deep|1|show|1|walk|1|along|1
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|49|70|1|0|0|0|0|0|0|0|0|0|0|caravan|3|ry|2|upon|2|myst|1|fading|1|light|1|shines|1|sleep|1|shoulder|1|creep|1
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|34|54|0|0|0|0|0|0|0|0|0|0|0|harlem|3|sugar|2|hill|2|way|2|train|2|get|2|go|1|miss|1|find|1|missed|1
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|56|115|1|0|0|0|0|0|0|1|0|0|0|got|10|nothing|3|blues|3|bounce|1|shoes|1|go|1|fancy|1|tickle|1|coffee|1|perking|1
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|69|169|2|0|0|0|0|0|0|0|0|0|0|know|11|could|4|every|4|time|4|darling|2|loneliest|2|yesterday|2|day|2|arms|2|life|2
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|65|109|1|0|0|0|0|0|0|0|0|0|0|never|5|beginning|3|see|3|light|3|cared|1|much|1|moonlit|1|skies|1|wink|1|back|1
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|45|68|1|0|0|0|0|0|0|0|0|0|0|meditation|3|lost|2|reverie|2|brings|2|back|2|never|2|mood|2|imagination|1|love|1|lingered|1
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|51|102|0|0|0|0|0|0|0|0|0|0|0|perdido|7|heart|3|lost|3|torito|2|bolero|2|high|2|sun|2|held|2|close|2|low|2
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|14|19|0|0|0|0|0|0|0|0|0|0|0|wail|2|cotton|2|tail|2|benny|1|webster|1|blow|1|scat|1|NA|0|NA|0|NA|0
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|93|274|0|0|0|0|0|0|0|0|0|0|0|nothing|7|hear|7|may|6|kiss|3|cloud|3|memory|3|arms|3|hold|3|thrill|3|please|3
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|64|210|0|0|0|0|0|0|0|4|0|0|0|sittin|10|rockin|8|left|6|day|5|baby|4|talking|2|done|2|scheming|2|instead|2|dreaming|2
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|48|108|2|0|0|0|0|0|1|0|0|0|0|solitude|3|chair|2|filled|2|despair|2|could|2|sad|2|gloom|2|ev|2|rywhere|2|stare|2
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|68|166|2|0|0|0|9|0|0|0|0|0|0|rocks|9|bed|9|got|5|people|3|two|2|kinds|2|understand|2|took|2|away|2|goin|2
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|60|75|0|0|0|1|0|0|0|1|0|0|0|satin|3|doll|3|shoulder|1|digs|1|cattin|1|baby|1|shall|1|go|1|skippin|1|careful|1
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|72|138|3|0|2|0|0|0|0|0|0|0|0|love|3|flame|2|smoking|2|drinking|2|never|2|thinking|2|tomorrow|2|nonchalant|2|diamonds|2|shining|2
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|66|220|4|0|0|0|0|0|0|0|0|0|0|please|9|tease|8|squeeze|7|know|5|away|4|say|3|get|3|missing|2|since|2|went|2
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|39|84|0|0|0|0|0|0|0|0|0|0|0|got|4|mean|3|thing|3|something|2|sweet|2|makes|2|swing|2|possessin|1|melody|1|music|1
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|40|68|0|0|0|0|0|0|0|0|0|0|0|azure|5|mood|4|drifting|3|dreaming|3|stardust|1|gleaming|1|solitude|1|seclusion|1|blue|1|illusion|1
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|62|115|0|0|0|0|0|0|0|0|0|0|0|know|5|song|3|sweet|3|music|3|friends|2|let|2|go|2|heart|2|believe|2|darlin|2
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|69|94|2|0|0|0|0|0|0|0|0|0|0|sentimental|3|loving|2|thing|2|see|1|stars|1|room|1|attitude|1|like|1|flame|1|lights|1
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|63|167|0|0|4|0|0|0|0|0|0|0|0|get|6|around|6|much|6|anymore|6|without|5|dance|4|bear|3|invited|3|gone|3|missed|2
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|59|152|4|0|0|0|0|0|0|0|0|0|0|prelude|6|song|4|kiss|4|nothing|4|love|4|heart|2|though|2|simple|2|melody|2|fancy|2
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|61|85|0|0|0|0|0|0|0|1|0|0|0|mood|3|indigo|3|blue|2|get|2|could|2|feelin|1|goes|1|stealin|1|shoes|1|sigh|1
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|48|144|0|0|0|0|0|0|0|0|0|0|0|mellow|10|tone|8|got|4|live|4|go|4|way|4|feeling|2|fancy|2|free|2|alone|2
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|71|307|20|0|0|0|0|0|0|1|0|0|0|love|20|madly|11|see|6|like|5|song|5|know|5|wait|4|sure|3|said|3|could|3
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|130|212|1|0|0|0|0|0|0|0|0|0|0|life|5|used|2|places|2|could|2|smile|2|wrong|2|lonely|2|visit|1|gay|1|may|1
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|16|19|0|0|0|0|0|0|0|0|0|0|0|fellas|1|say|1|squatty|1|roo|1|really|1|dumping|1|doo|1|scat|1|NA|0|NA|0
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|63|144|2|0|0|0|0|0|0|0|0|0|0|lucky|6|guess|4|day|2|night|2|hurry|2|home|2|love|2|waits|2|know|2|seems|1
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|56|87|2|0|0|0|0|0|0|0|0|0|0|soon|4|love|2|part|1|moment|1|touched|1|heart|1|went|1|dream|1|sweet|1|affair|1
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|58|191|2|0|0|0|0|0|0|0|0|0|0|everything|9|left|6|house|2|installments|2|due|2|letter|2|lots|2|x|2|beans|2|boston|2
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|113|249|7|0|0|0|0|0|0|0|0|0|0|bad|10|love|6|good|6|like|6|got|5|woman|2|way|2|heart|2|wood|2|tell|2
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|54|151|4|0|0|0|0|0|0|0|0|0|0|flam|12|love|4|account|4|blip|4|bobby|4|hit|4|yaddle|4|oddle|4|bayou|4|poor|2
Ella Fitzgerald Sings the Duke Ellington Songbook|Ella Fitzgerald|1957|easy listening|66|220|4|0|0|0|0|0|0|0|0|0|0|please|9|tease|8|squeeze|7|know|5|away|4|say|3|get|3|missing|2|since|2|went|2
East-West|The Paul Butterfield Blues Band|1966|blues|62|197|0|0|0|0|0|0|0|4|0|0|0|old|6|blues|6|yeah|5|mean|4|walking|4|uh|4|ocean|4|baby|4|seem|4|like|4
East-West|The Paul Butterfield Blues Band|1966|blues|40|143|2|0|0|0|0|0|0|0|0|0|0|get|11|woman|8|got|7|way|5|ladder|4|said|3|life|3|movin|3|love|2|eyes|2
East-West|The Paul Butterfield Blues Band|1966|blues|59|154|0|0|0|0|0|0|0|2|0|0|0|read|5|letter|4|morning|4|place|4|bed|4|oh|4|dead|3|ever|3|hoping|3|go|2
East-West|The Paul Butterfield Blues Band|1966|blues|70|108|0|0|0|0|0|0|0|2|0|0|0|blues|4|yeah|3|time|2|say|2|everyday|2|baby|2|said|2|sleep|1|night|1|believe|1
East-West|The Paul Butterfield Blues Band|1966|blues|68|133|2|0|0|0|0|0|0|0|0|0|0|mary|15|goin|4|go|2|truly|2|tried|2|love|2|thing|1|vow|1|rather|1|live|1
East-West|The Paul Butterfield Blues Band|1966|blues|76|195|2|0|0|0|0|0|0|5|0|0|0|alright|7|left|6|baby|5|old|4|oh|4|day|3|fishing|3|yeah|2|went|2|house|2
East-West|The Paul Butterfield Blues Band|1966|blues|56|126|3|0|0|0|0|0|0|6|1|0|0|baby|6|please|6|say|4|hurt|2|stop|2|mean|2|love|2|done|2|story|2|never|1
Bass Culture|Linton Kwesi Johnson|1980|rock|156|247|2|0|0|0|0|1|0|0|0|0|0|beat|5|blood|4|like|4|bad|3|whey|3|form|3|hold|3|cause|3|black|2|heart|2
Bass Culture|Linton Kwesi Johnson|1980|rock|143|217|0|0|1|0|3|0|1|0|0|0|0|feeling|4|right|4|green|3|weston|3|66|3|licks|3|bam|3|open|3|moving|2|sound|2
Bass Culture|Linton Kwesi Johnson|1980|rock|96|207|0|0|0|0|0|0|0|0|0|0|0|murderers|8|blair|7|peach|7|make|4|get|4|furtherer|4|killed|4|everywhere|3|go|3|people|3
Bass Culture|Linton Kwesi Johnson|1980|rock|56|163|0|0|0|0|0|1|0|0|0|0|0|black|7|petty|6|booshwah|6|full|6|flaw|6|wi|4|w|3|tru|3|seek|3|blacks|3
Bass Culture|Linton Kwesi Johnson|1980|rock|149|397|0|0|0|0|0|15|0|0|0|0|0|bitch|15|inglan|14|escapin|7|dhu|7|wok|5|work|4|awftah|4|w|4|get|3|know|3
Bass Culture|Linton Kwesi Johnson|1980|rock|95|305|0|0|0|0|0|0|1|0|0|0|0|loraine|12|rain|9|saw|4|said|4|always|3|remember|3|day|3|may|3|walking|3|know|3
Bass Culture|Linton Kwesi Johnson|1980|rock|78|236|0|0|0|2|3|5|0|0|0|0|0|doun|7|story|6|drop|5|bass|5|black|5|ridim|5|drum|4|flame|4|time|4|rock|3
Bass Culture|Linton Kwesi Johnson|1980|rock|132|201|0|0|0|0|0|0|0|0|0|0|0|silence|3|calm|3|sounds|3|inside|3|never|2|beat|2|silent|2|necessary|1|birth|1|earths|1
Metamodern Sounds in Country Music|Sturgill Simpson|2014|country|162|264|1|2|0|0|0|0|1|0|0|0|0|time|4|go|4|old|3|way|3|make|3|inside|2|light|2|every|2|pain|2|might|2
Metamodern Sounds in Country Music|Sturgill Simpson|2014|country|108|192|1|1|0|0|0|1|0|0|0|0|0|life|3|well|3|little|3|quality|2|got|2|sex|2|cheap|2|talk|2|overrated|2|boys|2
Metamodern Sounds in Country Music|Sturgill Simpson|2014|country|123|252|0|0|0|0|0|2|1|0|0|0|0|around|3|living|3|dream|3|old|3|wait|3|point|2|getting|2|outta|2|bed|2|like|2
Metamodern Sounds in Country Music|Sturgill Simpson|2014|country|120|232|0|1|0|0|0|0|0|0|0|0|0|voices|4|go|4|talking|4|worth|4|always|3|dark|2|like|2|wish|2|somebody|2|make|2
Metamodern Sounds in Country Music|Sturgill Simpson|2014|country|69|192|0|0|0|0|0|0|0|1|0|0|0|looking|7|long|7|white|7|line|7|gon|5|hit|4|road|4|start|4|tell|3|somewhere|3
Metamodern Sounds in Country Music|Sturgill Simpson|2014|country|69|271|0|0|0|0|0|0|0|0|0|0|0|promise|8|know|6|around|5|words|5|sorry|4|thinking|4|right|4|say|4|sound|4|way|4
Metamodern Sounds in Country Music|Sturgill Simpson|2014|country|62|103|1|0|0|0|0|1|0|0|0|0|0|got|4|need|4|little|3|light|3|walk|3|road|3|days|1|mortal|1|eternal|1|nights|1
Metamodern Sounds in Country Music|Sturgill Simpson|2014|country|89|132|0|1|0|0|0|0|0|0|0|0|0|oh|3|good|2|gon|2|far|2|ever|1|done|1|break|1|blast|1|bardo|1|flowers|1
Metamodern Sounds in Country Music|Sturgill Simpson|2014|country|88|169|0|0|1|0|0|2|0|0|0|0|0|lay|4|oh|3|getting|2|bottom|2|flowers|2|sometimes|2|got|2|feel|2|thorns|2|play|2
Metamodern Sounds in Country Music|Sturgill Simpson|2014|country|134|236|0|0|0|1|0|0|1|0|0|0|0|back|4|days|4|go|3|way|3|ever|3|give|2|anything|2|young|2|stare|2|spend|2
Bytes|Black Dog Productions|1993|new age|29|29|0|0|0|0|0|0|0|0|0|0|0|surfing|1|waves|1|polygon|1|window|1|bytes|1|black|1|productions|1|electro|1|soma|1|b12|1
Planxty|Planxty|1973|world|117|327|0|0|0|0|0|0|0|0|4|0|0|gypsy|9|raggle|8|taggle|8|rode|8|away|5|lord|4|sang|3|lady|3|leave|3|money|3
Planxty|Planxty|1973|world|189|347|0|0|0|0|1|0|1|0|0|0|0|dow|4|morning|4|took|3|young|3|charming|3|side|2|tide|2|sergeant|2|wee|2|drummer|2
Planxty|Planxty|1973|world|119|229|2|0|1|0|0|0|0|0|0|0|0|flow|12|sweet|10|thames|10|river|4|london|3|made|3|love|2|town|2|softly|2|kissed|2
Planxty|Planxty|1973|world|101|190|0|0|0|0|0|0|0|0|0|0|0|memories|3|mind|3|back|3|times|3|leave|2|peace|2|running|2|west|2|coast|2|clare|2
Planxty|Planxty|1973|world|112|227|0|0|0|0|0|0|3|0|0|0|0|go|5|beggar|5|roving|4|farmer|3|daughter|3|kitchen|3|bed|3|came|2|says|2|would|2
Planxty|Planxty|1973|world|128|276|0|0|0|0|1|0|0|0|0|0|0|fiach|10|lord|6|fitzwilliam|4|machugh|4|curse|3|swear|3|kildare|3|dare|3|fallen|3|star|3
Planxty|Planxty|1973|world|119|246|7|2|0|0|0|0|0|0|0|0|0|love|6|heart|3|would|3|may|3|strange|3|news|3|nine|2|months|2|better|2|fairly|2
Aaliyah|Aaliyah|2001|r&b|156|604|0|0|0|0|0|0|3|2|0|0|0|supposed|19|change|19|know|15|tired|11|let|10|need|10|girl|9|hurt|9|resolution|9|freaky|6
Aaliyah|Aaliyah|2001|r&b|111|517|0|0|0|0|0|0|0|2|0|0|0|better|26|could|21|loose|19|rap|19|know|13|save|9|yeah|7|hey|7|keep|7|sick|6
Aaliyah|Aaliyah|2001|r&b|106|582|1|0|0|0|28|0|0|16|0|0|0|work|30|stroke|29|rock|28|boat|28|middle|23|baby|15|new|12|position|12|yeah|9|mmm|8
Aaliyah|Aaliyah|2001|r&b|98|399|12|0|0|0|0|0|0|0|0|0|0|lover|12|woman|12|thing|7|enough|6|ready|6|think|5|go|4|even|3|covers|3|tempt|2
Aaliyah|Aaliyah|2001|r&b|125|305|0|0|0|0|0|0|0|0|0|0|0|never|8|left|3|change|3|say|3|touch|3|know|3|thought|2|ran|2|mind|2|promised|2
Aaliyah|Aaliyah|2001|r&b|77|294|3|0|0|0|0|0|0|10|0|0|0|let|12|know|11|baby|10|talk|10|wan|8|comfort|5|hold|5|yeah|4|oh|4|hey|4
Aaliyah|Aaliyah|2001|r&b|86|367|0|0|0|10|0|0|0|0|0|0|0|extra|57|tryna|20|smooth|17|see|12|ahh|12|cool|10|talk|9|boo|9|oh|6|wan|6
Aaliyah|Aaliyah|2001|r&b|165|703|0|0|0|0|0|0|4|0|0|0|0|lines|50|got|31|read|31|eyes|24|gettin|14|look|10|old|7|replies|6|lies|6|told|6
Aaliyah|Aaliyah|2001|r&b|108|422|0|0|0|0|0|0|1|0|0|0|0|got|14|nerve|13|boy|13|yeah|12|think|11|believe|11|watch|9|see|7|cause|3|play|3
Aaliyah|Aaliyah|2001|r&b|146|667|0|0|0|0|0|0|0|7|0|0|0|refuse|52|way|12|let|11|anymore|7|baby|7|continue|6|oh|6|cause|5|like|5|go|4
Aaliyah|Aaliyah|2001|r&b|101|365|0|0|0|0|0|0|0|6|0|0|0|whatever|26|oh|6|telling|6|baby|6|yeah|5|ooh|5|world|4|like|3|warm|2|go|2
Aaliyah|Aaliyah|2001|r&b|83|224|1|0|0|1|0|1|3|0|0|0|0|alright|12|might|5|night|4|woah|3|oh|3|woman|3|life|3|reason|3|things|3|thought|3
Aaliyah|Aaliyah|2001|r&b|114|484|1|0|1|0|0|0|0|2|0|0|1|days|26|loungin|8|walkin|7|park|7|shootin|7|breeze|7|remember|5|shade|5|bed|5|way|4
Aaliyah|Aaliyah|2001|r&b|123|648|0|0|0|0|0|1|0|1|0|0|0|every|16|guy|16|would|10|call|9|place|9|say|9|saw|8|sittin|8|bar|8|told|8
Aaliyah|Aaliyah|2001|r&b|99|512|0|0|0|0|0|0|12|10|1|0|0|need|26|keep|17|messed|15|brother|12|baby|10|actin|9|like|9|really|9|holding|8|keybeats|7
Aaliyah|Aaliyah|2001|r&b|114|757|0|0|0|0|0|0|0|3|0|0|0|step|40|try|38|dust|24|first|14|huh|14|time|12|left|12|freaky|12|succeed|12|yeah|8
Days|Real Estate|2011|rock|47|109|3|0|0|0|0|0|0|0|0|0|0|sun|4|around|3|fields|3|run|3|love|3|everyone|3|dreams|3|saw|3|eyes|3|open|3
Days|Real Estate|2011|rock|76|177|0|0|0|0|0|0|0|0|0|0|0|wasted|4|miles|4|aimless|4|drives|4|green|4|aisles|4|careless|4|life|4|style|4|unwise|4
Days|Real Estate|2011|rock|42|168|0|0|0|0|0|0|0|0|0|0|0|oh|90|real|7|know|2|feel|2|behind|1|wheel|1|sometimes|1|like|1|deal|1|tell|1
Days|Real Estate|2011|rock|51|144|0|0|0|0|0|0|0|0|0|0|0|tune|7|oh|4|know|2|cop|2|frequency|2|inner|2|debate|2|entering|2|town|2|weeping|2
Days|Real Estate|2011|rock|46|68|0|0|0|0|0|0|0|0|0|0|0|side|2|municipality|2|anything|2|like|2|reality|2|night|1|words|1|well|1|feel|1|free|1
Days|Real Estate|2011|rock|47|86|0|0|0|0|0|0|0|2|0|0|0|ok|2|guess|2|fine|2|time|2|kind|1|know|1|pissed|1|babe|1|better|1|rewind|1
Days|Real Estate|2011|rock|47|71|0|0|0|0|0|0|0|0|0|0|0|figured|2|time|2|allotted|2|waiting|1|outside|1|walking|1|slowly|1|three|1|blocks|1|things|1
Days|Real Estate|2011|rock|40|50|0|0|0|0|0|0|0|0|0|0|0|oh|6|summer|2|held|1|words|1|gone|1|home|1|year|1|still|1|bird|1|takes|1
Days|Real Estate|2011|rock|42|217|0|0|0|0|0|0|0|0|0|0|0|oh|13|day|5|ok|5|oooh|5|ooh|5|alright|4|night|4|came|4|back|4|scene|4
The Pains of Being Pure at Heart|The Pains of Being Pure at Heart|2009|rock|58|144|0|0|0|0|0|0|0|0|0|0|0|never|7|contender|5|back|3|crowded|3|scene|3|saw|3|boys|3|white|3|sing|3|pretender|3
The Pains of Being Pure at Heart|The Pains of Being Pure at Heart|2009|rock|81|208|0|0|0|0|0|0|1|0|0|0|0|stay|6|saturday|4|gon|4|know|3|stand|2|see|2|picture|2|sway|2|arms|2|cares|2
The Pains of Being Pure at Heart|The Pains of Being Pure at Heart|2009|rock|92|267|0|0|0|0|0|0|0|0|0|0|0|check|21|say|5|feel|4|real|4|see|2|never|2|go|2|way|2|stacks|1|library|1
The Pains of Being Pure at Heart|The Pains of Being Pure at Heart|2009|rock|55|167|3|0|0|0|0|3|3|0|0|0|0|dark|6|room|6|right|4|see|3|shining|3|bright|3|tell|3|twice|3|alright|3|like|3
The Pains of Being Pure at Heart|The Pains of Being Pure at Heart|2009|rock|51|130|0|0|0|0|0|0|2|0|0|0|0|night|7|every|6|comes|6|goes|6|form|2|hard|2|find|2|still|2|lesson|2|leaves|2
The Pains of Being Pure at Heart|The Pains of Being Pure at Heart|2009|rock|48|123|0|0|0|0|0|1|0|0|0|0|0|shoot|8|sky|8|try|4|tonight|4|stay|4|alive|4|furthest|1|reaches|1|nowhere|1|town|1
The Pains of Being Pure at Heart|The Pains of Being Pure at Heart|2009|rock|37|127|0|0|0|0|0|0|0|0|0|0|0|tell|4|true|4|strange|2|teenager|2|death|2|19|2|nothing|2|left|2|stars|2|crashing|2
The Pains of Being Pure at Heart|The Pains of Being Pure at Heart|2009|rock|86|192|5|5|0|0|0|0|0|0|0|0|0|teenager|5|love|5|christ|5|heroin|5|lived|4|things|2|little|2|left|2|finally|2|gone|2
The Pains of Being Pure at Heart|The Pains of Being Pure at Heart|2009|rock|63|158|0|0|0|0|0|0|0|0|0|0|0|hey|8|paul|8|went|6|wrong|6|gone|5|along|5|know|3|waiting|2|everything|2|song|1
The Pains of Being Pure at Heart|The Pains of Being Pure at Heart|2009|rock|69|145|0|0|0|0|0|0|0|0|0|0|0|every|4|last|4|eyes|3|remind|3|say|2|need|2|friend|2|live|2|monday|2|morning|2
Tomorrow the Green Grass|The Jayhawks|1995|folk|95|242|0|0|0|0|0|0|0|0|0|0|0|blue|10|stay|5|behind|5|someone|3|stop|3|look|3|going|3|yeah|3|turned|2|stood|2
Tomorrow the Green Grass|The Jayhawks|1995|folk|51|238|0|0|0|0|0|0|0|9|0|0|0|run|16|away|16|baby|9|yeah|8|could|4|hint|4|little|4|many|4|ways|4|mind|4
Tomorrow the Green Grass|The Jayhawks|1995|folk|49|129|0|0|0|0|0|4|0|0|0|0|0|far|8|away|8|miss|6|williams|6|guitar|6|remember|4|watching|4|play|4|whole|4|damn|4
Tomorrow the Green Grass|The Jayhawks|1995|folk|70|169|1|0|0|0|0|0|0|0|0|0|0|us|8|two|7|hearts|7|make|7|pay|7|well|4|lonely|3|real|2|alone|2|right|2
Tomorrow the Green Grass|The Jayhawks|1995|folk|58|122|0|0|0|0|0|0|0|0|0|0|0|shining|21|keep|8|real|8|light|8|look|2|like|2|walk|1|miles|1|went|1|away|1
Tomorrow the Green Grass|The Jayhawks|1995|folk|75|223|8|0|0|0|0|0|0|0|0|0|0|would|8|love|8|older|8|left|4|running|4|said|4|looking|4|shoulder|4|still|4|know|4
Tomorrow the Green Grass|The Jayhawks|1995|folk|71|392|34|0|0|0|0|0|0|0|0|0|0|love|34|bad|22|time|22|girl|8|yeah|6|live|5|without|5|talking|4|picked|4|cause|3
Tomorrow the Green Grass|The Jayhawks|1995|folk|58|155|0|0|0|0|0|0|1|0|0|0|0|ooh|36|see|4|street|4|people|3|call|3|suicide|3|today|3|left|2|past|2|nine|2
Tomorrow the Green Grass|The Jayhawks|1995|folk|65|194|0|0|0|0|0|0|0|0|1|0|0|left|8|nothing|7|borrow|7|feel|6|stick|4|around|4|wise|3|ship|3|arrived|3|still|3
Tomorrow the Green Grass|The Jayhawks|1995|folk|60|191|0|1|0|0|0|0|4|0|0|0|0|say|10|need|10|someone|10|jane|8|cry|8|ann|4|sister|4|daddy|2|right|2|know|2
Tomorrow the Green Grass|The Jayhawks|1995|folk|58|148|9|1|0|0|0|0|0|0|0|0|0|beloved|6|morn|6|idle|6|days|6|heart|4|soul|4|may|3|keep|3|love|3|like|3
Tomorrow the Green Grass|The Jayhawks|1995|folk|72|203|7|0|0|0|0|0|0|0|0|0|0|strongest|7|love|7|stop|6|ever|4|could|3|floor|3|ran|3|flashing|3|reds|3|strong|3
Tomorrow the Green Grass|The Jayhawks|1995|folk|59|146|0|0|0|0|0|0|0|0|0|0|0|moms|5|dads|5|ten|4|little|4|kids|4|side|4|road|4|laughing|4|running|4|jumping|4
Folk Singer|Muddy Waters|1964|blues|79|162|1|1|0|0|0|0|0|1|0|0|0|know|11|well|3|hmmmm|3|sitting|2|thinking|2|wondering|2|world|2|feel|2|like|2|crying|2
Folk Singer|Muddy Waters|1964|blues|61|114|1|0|0|0|0|0|0|0|0|0|0|call|4|phone|4|hear|3|gon|3|please|2|sometime|2|days|2|show|2|nice|2|ringin|2
Folk Singer|Muddy Waters|1964|blues|69|145|0|0|0|0|0|0|0|1|0|0|0|oh|9|yeah|7|captain|5|mean|5|ah|4|worked|4|yey|3|boys|3|mule|3|seem|3
