song|artist|year|genre|numUnique|totalWords|love_words|god_words|dance_words|cool_words|rock_words|swear_words|family_words|baby_words|money_words|funky_words|chill_words|cw1|cwc1|cw2|cwc2|cw3|cwc3|cw4|cwc4|cw5|cwc5|cw6|cwc6|cw7|cwc7|cw8|cwc8|cw9|cwc9|cw10|cwc10
Let's Get Killed|David Holmes|1997|pop|40|73|0|0|0|0|0|3|0|0|0|0|0|got|8|new|2|york|2|shit|2|best|2|anything|2|good|2|bomb|1|saying|1|place|1
Let's Get Killed|David Holmes|1997|pop|170|440|0|1|0|0|0|32|0|1|2|0|0|fucking|26|guy|10|got|10|yeah|7|right|7|years|6|back|5|seven|4|walked|4|wrong|4
Let's Get Killed|David Holmes|1997|pop|343|673|4|2|0|0|0|2|0|0|0|0|0|another|3|home|3|back|3|make|3|last|3|like|3|used|3|love|3|going|3|know|3
Let's Get Killed|David Holmes|1997|pop|149|225|0|0|0|0|1|2|0|0|0|0|0|like|3|stab|3|check|2|feel|2|new|2|york|2|fill|2|rhyme|2|cause|2|catch|2
Let's Get Killed|David Holmes|1997|pop|12|12|0|0|0|0|0|0|0|0|0|0|0|check|1|bronx|1|elements|1|dj|1|emcee|1|graffiti|1|NA|0|NA|0|NA|0|NA|0
Let's Get Killed|David Holmes|1997|pop|95|189|0|0|5|0|1|1|0|0|1|0|0|know|6|dance|3|continental|2|club|2|mecca|2|punk|2|dancin|2|band|2|see|2|quit|2
Let's Get Killed|David Holmes|1997|pop|16|17|0|0|0|0|0|0|0|0|0|0|0|dreams|2|hold|1|fast|1|life|1|broken|1|winged|1|bird|1|fly|1|NA|0|NA|0
Let's Get Killed|David Holmes|1997|pop|26|27|0|0|0|0|0|0|0|0|0|0|0|please|1|remember|1|belongings|1|leaving|1|taxi|1|ask|1|driver|1|receipt|1|thank|1|riding|1
From Here to Eternity|Giorgio Moroder|1977|r&b|41|237|23|0|0|0|0|0|0|15|0|0|0|love|20|eternity|16|baby|15|takes|5|leads|3|loving|2|nothing|2|need|2|dying|2|makes|2
From Here to Eternity|Giorgio Moroder|1977|r&b|6|84|14|0|0|0|0|0|0|0|0|0|0|faster|14|speed|14|love|14|NA|0|NA|0|NA|0|NA|0|NA|0|NA|0|NA|0
From Here to Eternity|Giorgio Moroder|1977|r&b|10|71|0|0|0|0|0|0|0|0|0|0|0|lost|18|angeles|9|flyer|8|stars|6|fly|5|sky|3|farce|3|mexico|1|NA|0|NA|0
From Here to Eternity|Giorgio Moroder|1977|r&b|13|24|3|0|0|0|0|0|0|8|0|0|0|baby|8|love|3|takes|1|eternity|1|NA|0|NA|0|NA|0|NA|0|NA|0|NA|0
From Here to Eternity|Giorgio Moroder|1977|r&b|64|214|8|0|0|0|0|0|0|0|0|0|0|hand|18|said|8|first|8|experience|8|second|8|love|8|need|6|gypsy|4|read|4|must|4
From Here to Eternity|Giorgio Moroder|1977|r&b|76|489|4|0|0|0|0|0|0|0|0|0|0|gone|38|left|34|right|32|took|6|time|4|gave|3|loving|3|life|3|hook|3|line|3
From Here to Eternity|Giorgio Moroder|1977|r&b|60|221|1|0|0|0|0|0|0|0|0|0|0|gon|12|hot|8|handle|8|gamble|8|lady|5|lose|5|close|4|comfort|4|wan|4|get|4
Koyaanisqatsi|Philip Glass|1983|classical|1|15|0|0|0|0|0|0|0|0|0|0|0|koyaanisqatsi|15|NA|0|NA|0|NA|0|NA|0|NA|0|NA|0|NA|0|NA|0|NA|0
Koyaanisqatsi|Philip Glass|1983|classical|30|51|0|0|0|0|0|0|0|0|0|0|0|koyaanisqatsi|16|yaw|5|hiita|3|awk|1|haykyanayawk|1|oova|1|iwiskövi|1|naanahoy|1|lanatini|1|naap|1
Central Reservation|Beth Orton|1999|folk|135|341|3|0|0|0|0|0|0|0|0|0|0|every|7|better|5|wrong|5|like|4|known|4|abuse|4|old|4|enough|4|line|4|never|4
Central Reservation|Beth Orton|1999|folk|71|175|0|0|0|0|0|0|2|0|0|0|0|day|4|yet|4|sweetest|4|decline|4|regrets|4|like|3|catching|3|snow|3|tongue|3|deep|2
Central Reservation|Beth Orton|1999|folk|88|203|0|0|0|0|0|0|0|0|0|0|0|alright|8|know|6|right|3|gon|3|see|2|telling|2|truth|2|feel|2|heart|2|especially|2
Central Reservation|Beth Orton|1999|folk|79|202|0|0|0|0|0|0|0|0|0|0|0|know|9|alive|5|live|5|cold|3|please|3|excuse|3|much|3|air|3|breathe|3|another|2
Central Reservation|Beth Orton|1999|folk|98|386|2|0|0|0|0|17|0|0|0|0|0|pass|17|time|9|child|8|gon|7|mother|4|strong|3|tears|3|much|2|stays|2|unknown|2
Central Reservation|Beth Orton|1999|folk|87|217|0|0|0|0|0|0|0|0|0|0|0|yeah|18|time|9|everything|4|colour|3|bring|3|sacred|3|real|3|stepping|2|brilliant|2|shades|2
Central Reservation|Beth Orton|1999|folk|86|218|3|0|0|0|0|0|0|0|0|0|0|hunger|5|much|5|things|4|without|4|love|3|leaves|3|empty|3|think|3|never|3|livin|3
Central Reservation|Beth Orton|1999|folk|67|209|1|0|0|0|0|0|0|0|0|0|0|heart|12|open|9|running|7|short|5|loop|5|round|5|mind|5|like|3|something|3|telling|3
Central Reservation|Beth Orton|1999|folk|77|230|0|0|0|0|0|0|0|0|0|0|0|away|9|dream|6|never|5|must|5|people|5|always|5|found|3|blood|3|red|3|river|3
Central Reservation|Beth Orton|1999|folk|123|295|0|0|0|0|0|0|0|0|0|0|0|angel|9|devil|5|trying|4|sure|4|back|3|always|3|know|2|trouble|2|better|2|precious|2
Central Reservation|Beth Orton|1999|folk|91|339|1|0|0|0|0|2|3|0|0|0|0|believe|8|time|6|right|5|day|5|truth|5|leads|5|single|5|watch|4|waste|4|another|4
Central Reservation|Beth Orton|1999|folk|76|231|0|0|0|0|0|0|0|0|0|0|0|whatever|10|mean|10|time|9|today|9|colour|3|bring|3|fine|3|like|3|last|2|brilliant|2
Central Reservation|Beth Orton|1999|folk|72|269|0|0|0|0|0|1|0|0|0|0|0|used|10|seemed|9|best|9|part|9|never|8|life|6|seem|5|quite|4|found|3|dream|3
Central Reservation|Beth Orton|1999|folk|49|133|0|0|0|0|0|0|0|9|0|0|0|baby|9|maybe|7|precious|4|set|3|free|3|get|3|oh|2|sometimes|2|ooh|2|could|1
East of the River Nile|Augustus Pablo|1977|rock|4|126|0|0|0|0|0|0|0|0|0|0|0|shoop|63|shoo|21|doo|21|woo|21|NA|0|NA|0|NA|0|NA|0|NA|0|NA|0
Blueberry Boat|The Fiery Furnaces|2004|rock|311|663|0|0|0|0|0|4|0|0|0|0|0|never|18|safe|7|feel|6|like|6|canyglow|6|us|4|get|3|comes|3|mast|3|nails|3
Blueberry Boat|The Fiery Furnaces|2004|rock|212|497|0|0|0|0|0|0|1|1|0|0|0|street|6|call|6|straight|6|cause|6|got|6|walked|5|length|5|cursing|5|late|5|looking|3
Blueberry Boat|The Fiery Furnaces|2004|rock|219|422|0|0|0|1|0|0|0|0|0|0|0|never|7|nothing|5|said|5|go|5|side|4|home|4|see|3|came|3|day|2|coming|2
Blueberry Boat|The Fiery Furnaces|2004|rock|307|711|4|0|0|0|0|2|1|9|0|0|0|go|11|baby|9|got|8|said|8|know|6|bloom|6|wan|5|gon|5|bee|5|bad|4
Blueberry Boat|The Fiery Furnaces|2004|rock|78|129|0|0|0|0|0|0|0|0|0|0|0|paw|6|tree|4|sitting|3|wait|3|make|3|mango|3|mush|3|outta|3|tied|2|bottom|1
Blueberry Boat|The Fiery Furnaces|2004|rock|121|389|0|0|0|0|0|0|0|0|0|0|0|lost|17|found|17|went|12|really|3|see|2|said|2|put|2|cause|2|seen|2|bark|2
Blueberry Boat|The Fiery Furnaces|2004|rock|192|273|0|1|0|0|0|0|2|0|0|0|0|make|3|read|2|life|2|agreed|2|write|2|still|2|comes|2|get|2|go|2|forwarder|1
Blueberry Boat|The Fiery Furnaces|2004|rock|288|639|0|0|0|0|0|1|8|0|0|0|0|get|4|room|4|little|4|well|4|said|4|jenny|4|late|3|good|3|told|3|head|3
Blueberry Boat|The Fiery Furnaces|2004|rock|75|117|0|0|0|0|0|0|1|0|0|0|0|pain|4|old|2|wish|2|spain|2|falls|2|mainly|2|walked|1|home|1|tcby|1|night|1
Blueberry Boat|The Fiery Furnaces|2004|rock|146|219|0|0|0|0|0|0|0|0|0|0|0|ever|4|win|4|got|2|back|2|getting|2|ask|2|dad|2|downed|1|pils|1|south|1
Blueberry Boat|The Fiery Furnaces|2004|rock|99|239|0|0|0|0|0|0|0|0|0|0|0|stop|8|riding|4|side|4|saddle|4|clickity|4|clattle|4|jump|4|undertow|4|penguin|4|paddle|4
Blueberry Boat|The Fiery Furnaces|2004|rock|34|43|0|0|0|0|0|0|0|0|0|0|0|sweet|2|tan|1|sun|1|sailing|1|day|1|sleep|1|car|1|throw|1|cushions|1|floor|1
Blueberry Boat|The Fiery Furnaces|2004|rock|135|196|0|0|0|0|0|0|0|0|0|0|0|today|4|pick|2|tune|2|away|2|open|2|trills|2|bow|2|string|2|plastic|1|pretend|1
Come Fly with Me|Frank Sinatra|1958|easy listening|81|242|2|0|0|0|0|0|0|0|0|0|0|fly|15|let|11|away|4|get|4|say|4|air|2|rarefied|2|glide|2|starry|2|eyed|2
Come Fly with Me|Frank Sinatra|1958|easy listening|56|104|0|0|0|0|0|0|0|0|0|0|0|world|4|might|2|county|2|new|2|york|2|gay|2|paree|2|even|2|london|2|town|2
Come Fly with Me|Frank Sinatra|1958|easy listening|90|196|3|0|0|0|0|0|0|0|0|0|0|capri|6|isle|5|twas|4|goodbye|4|see|3|still|2|sweet|2|summertime|2|nearly|2|blue|2
Come Fly with Me|Frank Sinatra|1958|easy listening|45|100|2|0|0|0|0|0|0|0|0|0|0|vermont|6|moonlight|5|telegraph|2|cables|2|sing|2|highway|2|travel|2|bend|2|road|2|people|2
Come Fly with Me|Frank Sinatra|1958|easy listening|70|122|1|0|0|0|0|0|0|0|0|0|0|new|8|autumn|7|york|7|good|2|live|2|seem|1|inviting|1|spells|1|thrill|1|first|1
Come Fly with Me|Frank Sinatra|1958|easy listening|87|187|0|0|0|0|0|0|0|0|0|0|0|mandalay|8|back|5|looking|3|old|3|like|3|bells|2|flotilla|2|lay|2|hear|2|paddles|2
Come Fly with Me|Frank Sinatra|1958|easy listening|60|170|2|0|0|0|0|0|0|0|0|0|0|let|12|get|6|away|4|town|4|dear|4|travel|2|round|2|visit|2|every|2|state|2
Come Fly with Me|Frank Sinatra|1958|easy listening|44|91|0|0|0|0|0|0|0|0|0|0|0|never|7|heart|4|knew|3|april|3|paris|3|could|2|sing|2|missed|2|warm|2|embrace|2
Come Fly with Me|Frank Sinatra|1958|easy listening|86|121|3|0|0|0|0|0|0|0|0|0|0|love|3|moon|2|london|2|magic|1|abroad|1|air|1|often|1|told|1|streets|1|turn|1
Come Fly with Me|Frank Sinatra|1958|easy listening|59|116|2|0|0|0|0|0|0|0|0|0|0|brazil|6|old|4|tomorrow|2|another|2|day|2|morning|2|found|2|miles|2|away|2|still|2
Come Fly with Me|Frank Sinatra|1958|easy listening|37|60|2|0|0|0|0|0|0|0|0|0|0|night|3|blue|2|hawaii|2|true|2|heavenly|1|heaven|1|lovely|1|loveliness|1|love|1|moon|1
Come Fly with Me|Frank Sinatra|1958|easy listening|123|283|0|0|0|0|0|0|2|0|0|0|0|nice|10|oh|6|home|4|go|3|trav|3|ling|3|much|3|nicer|3|wander|3|yes|2
Come Fly with Me|Frank Sinatra|1958|easy listening|59|156|2|0|0|0|0|0|2|0|0|0|0|chicago|15|street|4|time|4|town|3|say|3|show|2|around|2|love|2|bet|2|bottom|2
Come Fly with Me|Frank Sinatra|1958|easy listening|85|181|1|0|0|0|0|0|0|0|0|0|0|aye|32|south|5|border|5|mexico|4|way|4|stay|3|came|2|cause|2|whispered|2|mañana|2
Come Fly with Me|Frank Sinatra|1958|easy listening|29|85|11|0|0|0|0|0|0|0|0|0|0|love|11|paris|9|every|4|moment|4|year|2|oh|2|fall|1|winter|1|drizzles|1|summer|1
Absolutely Free|The Mothers of Invention|1967|rock|149|276|2|0|0|0|0|0|1|5|0|0|0|plastic|11|people|8|fz|6|baby|5|drag|5|oh|4|blah|3|rc|2|think|2|know|2
Absolutely Free|The Mothers of Invention|1967|rock|59|133|6|0|0|0|0|0|0|0|0|0|0|prune|4|love|4|real|3|grow|3|reveals|2|chest|2|see|2|lovely|2|beans|2|magic|2
Absolutely Free|The Mothers of Invention|1967|rock|44|91|1|0|0|0|0|0|0|0|0|0|0|prunes|9|duke|6|chunka|3|darling|3|oh|2|forget|2|ooooooooh|1|lala|1|mean|1|much|1
Absolutely Free|The Mothers of Invention|1967|rock|82|191|7|0|0|0|0|0|0|9|0|0|0|baby|9|cheesy|7|love|6|prune|5|chunka|5|prunes|4|cheese|4|fat|4|know|3|see|2
Absolutely Free|The Mothers of Invention|1967|rock|93|177|0|0|0|0|0|0|0|0|0|0|0|vegetable|10|call|7|know|4|rutabaga|4|good|3|vegetables|2|chances|2|respond|2|song|1|keep|1
Absolutely Free|The Mothers of Invention|1967|rock|87|136|0|0|0|0|0|0|5|0|0|0|0|call|5|vegetable|4|oh|4|together|3|ah|2|say|2|green|2|new|2|pumpkin|2|huffa|2
Absolutely Free|The Mothers of Invention|1967|rock|32|159|0|0|0|0|0|0|0|0|0|0|0|big|11|emma|8|leg|6|uh|6|huh|6|oh|6|yeah|6|dilemma|5|used|2|knock|2
Absolutely Free|The Mothers of Invention|1967|rock|45|203|2|0|0|0|0|0|1|3|0|0|0|tcha|12|right|12|tryin|8|got|5|wreck|4|life|4|beggin|3|knees|3|baby|3|know|3
Absolutely Free|The Mothers of Invention|1967|rock|75|116|0|0|0|0|0|2|0|0|0|0|0|doop|13|doopy|5|like|3|oh|2|could|2|class|2|ring|2|doo|1|diddly|1|etc|1
Absolutely Free|The Mothers of Invention|1967|rock|91|170|0|0|1|0|0|0|0|4|0|0|0|status|6|school|5|back|5|baby|4|painted|3|used|2|think|2|oh|2|posters|2|pom|2
Absolutely Free|The Mothers of Invention|1967|rock|158|299|0|0|0|0|0|1|2|1|1|0|0|got|8|plastic|7|doll|3|little|3|fz|3|bomb|2|mommy|2|daddy|2|looks|2|like|2
Absolutely Free|The Mothers of Invention|1967|rock|70|192|0|0|0|0|0|0|0|3|0|0|0|yeah|48|suzy|9|got|8|creamcheese|8|oh|6|baby|3|mama|3|sweetie|1|blew|1|mind|1
Absolutely Free|The Mothers of Invention|1967|rock|206|479|3|0|0|0|1|0|7|6|0|0|0|nasty|11|go|6|baby|6|daughter|5|make|4|jerk|4|work|4|shoes|3|school|3|tv|3
Absolutely Free|The Mothers of Invention|1967|rock|154|268|0|0|1|0|0|1|0|0|1|0|0|like|5|night|4|dah|4|hope|3|fun|3|wonderful|3|nice|3|see|3|oh|3|yeah|3
Coming Up|Suede|1996|no genre|52|251|0|0|0|0|0|0|0|0|0|0|0|maybe|12|trash|9|everything|8|lovers|5|litter|4|breeze|4|streets|4|oh|2|clothes|1|wear|1
Coming Up|Suede|1996|no genre|40|196|0|0|0|0|0|2|0|0|0|0|0|filmstar|23|yeah|18|believe|6|propping|4|bar|4|driving|4|car|4|looks|4|easy|4|tonight|4
Coming Up|Suede|1996|no genre|77|197|2|0|0|0|0|0|2|0|1|0|0|lazy|8|mums|2|reminding|2|us|2|things|2|done|2|getting|2|really|2|make|1|lovely|1
Coming Up|Suede|1996|no genre|72|229|0|0|0|0|0|0|1|0|0|0|0|anytime|7|walk|6|touch|6|ground|6|life|4|breed|4|bleed|4|start|3|new|3|gon|3
Coming Up|Suede|1996|no genre|37|108|0|0|0|0|0|0|0|0|0|0|0|nowhere|6|places|3|faces|3|wants|3|see|3|bad|3|bored|3|bony|3|another|2|education|2
Coming Up|Suede|1996|no genre|88|361|1|0|0|0|0|0|0|3|0|0|0|oh|15|beautiful|9|ones|8|psycho|3|shaking|3|yeah|3|baby|3|going|3|crazy|3|made|3
Coming Up|Suede|1996|no genre|66|224|2|0|0|0|0|0|0|0|0|0|0|got|11|say|10|feel|9|way|9|education|5|nothing|5|imagination|5|oh|4|star|3|starcrazy|3
Coming Up|Suede|1996|no genre|76|277|15|0|1|0|0|0|0|0|0|0|0|lovely|15|day|10|could|8|looking|7|lovers|7|lay|7|go|7|hey|5|fun|5|sorry|4
Coming Up|Suede|1996|no genre|52|191|1|0|0|0|0|12|0|0|0|0|0|oh|15|class|12|maybe|6|young|6|b|6|chemistry|6|kids|4|tired|3|easily|3|lead|3
Coming Up|Suede|1996|no genre|67|254|0|0|1|0|0|0|0|0|0|0|0|oh|18|whatever|12|makes|12|alright|8|go|8|happy|8|tonight|6|saturday|4|night|4|today|2
Platform|Holly Herndon|2015|pop|20|43|0|0|0|0|0|0|0|0|0|0|0|seed|6|everywhere|4|nowhere|3|always|2|forced|2|wait|2|without|2|names|2|thrive|1|new|1
Platform|Holly Herndon|2015|pop|43|86|0|0|0|0|0|0|0|0|0|0|0|unequal|6|honesty|4|fight|4|dignity|2|sing|1|prayer|1|save|1|human|1|form|1|broken|1
Platform|Holly Herndon|2015|pop|25|305|0|0|0|0|0|0|0|0|0|0|0|skin|92|emptiness|15|belong|7|morning|6|sun|6|wake|4|begin|4|fall|4|gone|4|remain|2
Platform|Holly Herndon|2015|pop|108|227|0|0|0|0|0|17|0|0|3|0|0|lasts|17|glass|15|pressed|5|molds|5|longest|4|wet|3|bar|3|wax|3|add|3|dripping|3
Platform|Holly Herndon|2015|pop|40|214|0|0|0|0|0|0|0|0|0|0|0|nothing|21|would|13|way|11|go|8|lose|7|knew|6|sail|6|away|6|know|5|gain|4
Platform|Holly Herndon|2015|pop|161|435|0|0|0|0|0|0|1|0|0|0|0|know|10|great|9|yeah|8|yes|6|okay|5|many|5|feel|4|people|4|us|3|seem|3
Platform|Holly Herndon|2015|pop|51|222|0|0|0|0|0|0|0|0|0|0|0|know|22|around|12|still|8|feel|5|room|4|better|4|something|4|like|3|assigned|2|part|2
Platform|Holly Herndon|2015|pop|28|96|8|0|0|0|0|0|0|0|0|0|0|hand|8|new|8|ways|8|love|8|hold|7|law|2|see|2|understand|1|stand|1|next|1
Wounded Rhymes|Lykke Li|2011|pop|68|248|0|0|0|0|0|0|0|0|0|0|0|youth|11|get|10|knows|9|pain|9|honey|8|make|4|blow|4|pieces|4|give|4|completely|4
Wounded Rhymes|Lykke Li|2011|pop|40|253|0|0|0|0|0|0|1|4|0|0|0|oh|82|follow|25|deep|7|run|6|baby|4|dark|4|doom|4|honey|4|river|3|running|3
Wounded Rhymes|Lykke Li|2011|pop|70|287|12|0|11|0|0|0|0|2|0|0|0|love|12|lust|12|dance|11|better|8|live|6|waiting|4|longer|4|cross|4|rivers|4|rather|3
Wounded Rhymes|Lykke Li|2011|pop|64|134|10|0|0|0|0|0|0|0|0|0|0|oh|11|love|10|unrequited|8|back|3|get|2|know|2|well|2|another|2|twice|1|pain|1
Wounded Rhymes|Lykke Li|2011|pop|65|295|6|0|0|0|0|0|0|0|0|0|0|go|34|ahead|16|like|11|way|9|low|9|gon|6|lonely|6|lover|6|charm|6|get|5
Wounded Rhymes|Lykke Li|2011|pop|68|206|0|0|0|0|0|0|0|2|0|0|0|got|14|mama|8|rich|8|kids|8|blues|8|nothing|5|wild|3|eyed|3|sure|3|pulling|3
Wounded Rhymes|Lykke Li|2011|pop|65|192|3|0|0|0|0|0|0|0|0|0|0|sadness|16|oh|6|girl|6|boyfriend|4|wounded|3|rhymes|3|make|3|tonight|3|beg|3|go|3
Wounded Rhymes|Lykke Li|2011|pop|43|162|0|0|0|0|0|0|0|16|0|0|0|babe|16|know|7|places|7|go|7|high|4|ask|4|hurt|3|coming|3|home|3|unfold|3
Wounded Rhymes|Lykke Li|2011|pop|58|205|0|0|0|0|0|0|0|0|0|0|0|oh|12|jerome|12|nothing|6|know|4|hear|4|mind|3|feel|3|swear|3|never|3|leave|3
Wounded Rhymes|Lykke Li|2011|pop|77|183|1|0|0|0|0|0|0|0|0|0|0|silent|18|song|10|fist|6|needed|6|pull|6|oh|4|wicked|2|like|2|call|2|eyes|1
Wounded Rhymes|Lykke Li|2011|pop|36|114|0|0|0|0|0|0|0|0|0|0|0|made|14|move|10|woman|4|fall|3|ray|2|light|2|fast|2|steep|2|low|2|run|1
Wounded Rhymes|Lykke Li|2011|pop|66|334|0|0|0|0|0|0|1|0|0|0|0|let|28|know|12|go|11|alone|5|walk|5|us|5|ever|4|leave|4|wound|2|chase|2
Zooropa|U2|1993|rock|108|264|0|0|0|0|0|1|2|5|0|0|0|zooropa|18|baby|5|get|4|gon|4|dream|4|got|3|let|3|go|3|overground|3|mud|3
Zooropa|U2|1993|rock|96|201|2|0|0|0|0|0|0|0|0|0|0|babyface|18|slow|4|child|4|let|4|lace|4|like|3|untie|3|could|3|beauty|3|kind|3
Zooropa|U2|1993|rock|159|472|0|0|1|0|0|1|0|1|0|0|0|feel|21|numb|19|gim|8|much|5|enough|4|project|4|connect|4|protect|4|expect|4|suggest|4
Zooropa|U2|1993|rock|117|368|0|0|0|0|0|0|0|0|2|0|0|midnight|11|day|11|begins|11|lemon|6|see|6|light|5|gon|4|feel|4|like|4|picture|4
Zooropa|U2|1993|rock|138|285|0|0|0|0|0|0|0|0|0|0|0|stay|9|would|6|night|4|ground|3|could|3|talk|3|hits|2|feel|2|morning|2|around|2
Zooropa|U2|1993|rock|90|226|0|0|0|0|0|0|0|1|0|0|0|daddy|14|aha|6|sha|6|car|6|gon|5|pay|5|crashed|5|sunday|4|monday|4|tuesday|4
Zooropa|U2|1993|rock|101|276|0|1|0|0|0|0|1|1|0|0|0|days|37|better|7|others|7|got|2|wake|2|hear|2|voice|2|taking|2|another|2|place|2
Zooropa|U2|1993|rock|77|157|3|0|0|0|0|0|2|0|0|0|0|time|6|first|5|soul|4|feel|4|love|3|see|2|brother|2|running|2|rich|2|gave|2
Zooropa|U2|1993|rock|114|278|3|0|0|0|1|0|2|0|0|0|0|days|24|run|8|away|8|like|8|horses|8|hill|8|love|3|last|3|kissin|3|time|3
Zooropa|U2|1993|rock|135|272|0|4|0|0|0|0|1|0|0|0|0|went|11|nothing|6|yeah|4|thought|4|looking|4|walking|2|turn|2|like|2|wandering|2|god|2
The Great Adventures of Slick Rick|Slick Rick|1988|hip hop|260|642|2|0|0|0|0|2|5|0|0|0|0|treat|10|like|6|girlie|6|well|6|mailman|5|hurt|4|prostitute|4|sure|4|scoop|4|cause|4
The Great Adventures of Slick Rick|Slick Rick|1988|hip hop|234|456|0|1|0|1|0|0|0|0|0|0|0|ruler|7|back|5|mission|4|well|3|scratches|3|get|3|folks|3|go|3|let|3|trumpets|3
The Great Adventures of Slick Rick|Slick Rick|1988|hip hop|297|628|0|0|0|0|0|0|5|0|2|0|0|little|6|boy|6|another|6|good|5|said|5|cop|5|huh|4|know|4|ran|4|cops|4
The Great Adventures of Slick Rick|Slick Rick|1988|hip hop|331|863|0|0|0|0|0|7|2|0|1|0|0|went|8|said|8|moment|6|feared|6|real|4|rich|4|day|3|boy|3|big|3|put|3
The Great Adventures of Slick Rick|Slick Rick|1988|hip hop|219|519|0|1|0|0|1|1|1|0|0|0|0|get|25|let|10|crazy|7|rick|5|go|5|scratches|5|stupid|5|like|4|jam|4|lil|4
The Great Adventures of Slick Rick|Slick Rick|1988|hip hop|279|633|2|0|0|0|0|2|0|0|0|0|0|said|15|heya|10|davy|7|hey|7|started|5|sex|4|dave|4|like|4|mood|4|stop|4
The Great Adventures of Slick Rick|Slick Rick|1988|hip hop|240|883|39|0|0|0|0|0|2|0|0|0|0|hurt|38|love|36|teenage|32|go|4|feelings|3|like|3|heart|3|back|3|around|3|know|3
The Great Adventures of Slick Rick|Slick Rick|1988|hip hop|286|617|0|0|0|0|0|1|1|0|2|0|0|said|10|mona|7|know|5|like|5|uh|5|huh|5|well|4|slice|4|got|4|ricky|3
The Great Adventures of Slick Rick|Slick Rick|1988|hip hop|302|696|0|0|0|0|0|1|2|0|1|0|0|rick|10|kit|7|get|6|go|5|cause|5|know|5|let|5|ricky|4|michael|3|crowd|3
The Great Adventures of Slick Rick|Slick Rick|1988|hip hop|270|766|2|1|0|1|1|0|2|0|1|0|0|know|22|hey|15|world|15|like|13|young|10|party|9|cause|5|little|4|go|4|true|4
The Great Adventures of Slick Rick|Slick Rick|1988|hip hop|245|703|0|0|0|0|0|2|2|0|0|0|2|teacher|14|style|10|ricky|10|tell|8|easy|7|creator|7|looks|6|like|6|nothing|6|understand|6
The Great Adventures of Slick Rick|Slick Rick|1988|hip hop|247|545|1|0|0|0|0|8|1|0|1|0|0|dj|5|trying|4|stands|4|falls|4|crowds|4|halls|4|calls|4|lick|4|balls|4|rick|4
Colour by Numbers|Culture Club|1983|rock|73|317|10|0|0|0|0|0|0|0|0|0|0|karma|30|go|15|red|10|gold|10|green|10|like|7|loving|6|would|6|chameleon|6|easy|5
Colour by Numbers|Culture Club|1983|rock|67|351|0|0|1|0|0|0|0|4|0|0|0|miracle|36|ooh|21|emotion|8|made|7|dreams|6|oh|5|meet|4|cry|4|baby|4|disguise|3
Colour by Numbers|Culture Club|1983|rock|74|443|18|0|0|0|0|0|0|0|41|0|0|money|41|black|37|deal|27|yeah|23|love|18|someone|8|wooah|5|waste|5|time|5|return|4
Colour by Numbers|Culture Club|1983|rock|65|156|0|0|0|0|0|0|0|0|0|0|0|changing|24|every|24|day|24|said|3|life|2|sometimes|2|get|2|focus|2|someone|1|says|1
Colour by Numbers|Culture Club|1983|rock|72|165|0|0|0|0|0|0|0|2|0|0|0|morning|4|way|4|tears|3|say|3|hear|3|us|3|calling|3|sorry|3|shut|3|tell|2
Colour by Numbers|Culture Club|1983|rock|74|367|5|2|0|0|0|0|29|0|0|0|0|church|29|poison|29|mind|28|ah|8|eyes|4|life|4|step|4|would|3|fool|3|maybe|3
Colour by Numbers|Culture Club|1983|rock|80|504|1|0|0|0|0|0|0|0|0|0|0|miss|43|know|42|blind|14|need|6|bet|4|say|4|never|4|sure|4|rich|4|poor|4
Colour by Numbers|Culture Club|1983|rock|77|327|5|0|0|0|0|0|0|0|0|0|0|mister|27|full|10|hate|6|love|5|got|5|heart|5|trigger|5|pulled|5|late|5|street|4
Colour by Numbers|Culture Club|1983|rock|76|216|5|0|0|0|0|0|1|0|0|0|0|stormkeeper|10|keeping|6|warm|6|love|5|puts|4|waves|4|sand|4|liven|4|life|4|need|4
Colour by Numbers|Culture Club|1983|rock|106|274|3|0|0|0|0|0|0|0|0|0|0|well|6|like|5|things|5|never|4|tell|3|places|3|always|3|keep|3|pull|3|strings|3
Colour by Numbers|Culture Club|1983|rock|66|115|0|0|0|0|0|0|0|0|0|0|0|shake|12|camera|2|see|2|got|1|nasty|1|snap|1|stole|1|soul|1|left|1|feeling|1
Colour by Numbers|Culture Club|1983|rock|51|168|4|0|0|0|0|0|0|0|0|0|0|boy|15|mystery|13|ooh|9|sad|4|told|4|look|4|love|4|say|3|see|3|would|3
Colour by Numbers|Culture Club|1983|rock|108|228|0|1|0|0|0|0|0|0|0|0|0|know|6|enough|6|coffee|5|coloured|5|people|5|got|4|big|4|oh|3|score|3|little|2
Colour by Numbers|Culture Club|1983|rock|51|104|1|0|0|0|0|0|0|0|0|0|0|us|4|colours|3|chose|3|felt|2|spirit|2|demanding|2|took|2|chance|2|speaking|2|tongues|2
Absolution|Muse|2003|rock|35|105|0|0|0|0|0|0|0|0|0|0|0|pull|6|us|6|world|3|time|2|declare|1|emergency|1|spread|1|sense|1|urgency|1|saw|1
Absolution|Muse|2003|rock|76|296|0|0|0|0|0|0|0|0|0|0|0|yeah|32|oo|12|let|9|bury|6|time|6|running|6|ooh|6|smother|3|murder|3|push|3
