song|artist|year|genre|numUnique|totalWords|love_words|god_words|dance_words|cool_words|rock_words|swear_words|family_words|baby_words|money_words|funky_words|chill_words|cw1|cwc1|cw2|cwc2|cw3|cwc3|cw4|cwc4|cw5|cwc5|cw6|cwc6|cw7|cwc7|cw8|cwc8|cw9|cwc9|cw10|cwc10
Transformer|Lou Reed|1972|rock|85|151|0|0|0|0|0|0|0|0|0|0|0|oh|6|hear|3|new|2|york|2|conversation|2|time|2|calling|2|sleeping|1|gently|1|napping|1
Transformer|Lou Reed|1972|rock|72|366|0|0|0|0|0|0|2|0|0|0|0|ooh|44|free|37|oh|17|yeah|6|good|4|feel|3|yes|2|mother|2|nature|2|see|2
Transformer|Lou Reed|1972|rock|125|280|0|0|1|0|0|0|0|0|0|0|0|goodnight|12|ladies|12|high|7|time|6|night|6|lonely|5|saturday|5|say|4|goodbye|4|ah|4
In Utero|Nirvana|1993|rock|81|182|0|0|0|0|0|0|0|0|0|0|0|serve|15|servants|15|oh|12|legendary|3|divorce|3|bore|3|thought|2|hurt|2|teenage|1|angst|1
In Utero|Nirvana|1993|rock|66|110|0|0|0|0|0|0|0|1|0|0|0|away|12|go|9|like|4|smell|3|hey|3|born|2|scentless|2|fire|2|throw|2|babies|1
In Utero|Nirvana|1993|rock|76|257|0|0|0|0|0|0|0|1|0|0|0|advice|14|hey|9|wait|9|got|9|new|9|complaint|9|forever|9|debt|9|priceless|9|black|3
In Utero|Nirvana|1993|rock|32|172|0|0|0|0|0|0|0|0|0|0|0|rape|22|ah|18|friend|3|hate|1|waste|1|favorite|1|inside|1|source|1|kiss|1|open|1
In Utero|Nirvana|1993|rock|70|206|0|0|0|0|0|0|0|0|0|0|0|miss|9|comfort|9|sad|9|know|5|get|4|sound|3|relieving|2|leaving|2|soon|2|paid|2
In Utero|Nirvana|1993|rock|64|227|0|0|0|0|0|0|1|0|0|0|0|think|20|dumb|14|happy|8|hangover|4|sun|3|like|2|pretend|2|gone|2|light|2|day|2
In Utero|Nirvana|1993|rock|52|133|0|0|0|0|0|0|0|0|0|0|0|sky|6|first|4|ground|4|ever|2|need|2|anything|2|please|2|hesitate|2|ask|2|someone|2
In Utero|Nirvana|1993|rock|67|157|0|0|0|0|0|2|0|0|0|0|0|wing|9|side|6|doll|3|steak|3|test|3|meat|3|look|3|bright|3|suicide|3|lost|3
In Utero|Nirvana|1993|rock|46|101|0|0|0|0|0|0|0|0|0|0|0|drink|5|pennyroyal|5|tea|5|anemic|3|royalty|3|distill|2|life|2|inside|2|time|1|everyone|1
In Utero|Nirvana|1993|rock|73|235|2|0|0|0|0|0|0|0|0|0|0|think|10|need|8|wrong|6|burns|3|speak|3|use|2|destroy|2|invasion|2|piracy|2|afterbirth|2
In Utero|Nirvana|1993|rock|40|85|0|0|0|0|1|0|0|0|0|0|0|heart|16|hey|8|cold|7|day|3|moderate|1|rock|1|may|1|every|1|could|1|attack|1
In Utero|Nirvana|1993|rock|56|265|0|0|0|0|0|0|0|0|0|0|0|sun|8|else|4|yeah|4|married|3|buried|3|apologies|2|could|2|feel|2|say|1|everyone|1
In Utero|Nirvana|1993|rock|157|274|0|0|0|0|0|1|0|0|0|0|0|much|4|flow|2|five|2|late|2|meal|2|made|2|forever|2|ever|2|g|2|geeks|2
Moondance|Van Morrison|1970|folk|125|361|0|0|0|0|0|1|1|0|0|0|0|stoned|24|oh|9|water|9|soul|8|like|8|home|6|jelly|4|roll|4|goin|4|rain|3
Moondance|Van Morrison|1970|folk|109|374|8|0|7|0|0|0|1|0|0|0|0|night|8|make|8|love|8|moondance|7|know|6|romance|5|soft|4|magic|4|seems|4|moonlight|4
Moondance|Van Morrison|1970|folk|87|242|39|0|0|0|0|0|1|0|0|0|0|love|39|give|8|crazy|8|yet|5|need|5|away|4|make|3|like|2|low|2|night|2
Moondance|Van Morrison|1970|folk|104|404|0|0|0|0|0|0|1|1|0|0|0|turn|10|radio|8|caravan|3|hear|3|sweet|3|know|3|play|2|mama|2|emma|2|rose|2
Moondance|Van Morrison|1970|folk|85|172|0|0|0|0|2|0|1|0|0|0|0|mystic|4|foghorn|4|blows|4|hear|3|soul|3|mmm|3|coming|2|home|2|fear|2|rock|2
Moondance|Van Morrison|1970|folk|89|300|0|0|0|0|0|0|1|0|0|0|0|running|22|hey|13|yeah|12|run|7|oh|6|mmm|5|side|3|said|3|train|2|deep|2
Moondance|Van Morrison|1970|folk|131|310|0|0|0|0|0|0|1|0|0|0|0|dreams|6|real|6|true|6|ever|6|mmmm|3|go|3|hush|3|bye|3|think|3|say|3
Moondance|Van Morrison|1970|folk|112|281|1|0|0|0|0|3|1|0|0|0|0|like|13|yeah|9|yes|7|brand|7|new|7|day|7|comes|6|seems|6|feels|6|sun|3
Moondance|Van Morrison|1970|folk|59|150|0|0|0|0|0|0|1|0|0|0|0|everyone|23|shall|3|along|3|walk|2|lane|2|avenue|2|like|2|used|2|heads|2|high|2
Moondance|Van Morrison|1970|folk|110|331|1|0|0|0|0|0|1|0|0|0|0|eyes|5|see|4|low|3|surprise|3|right|3|lay|2|easy|2|believe|2|lies|2|dry|2
Harvest|Neil Young|1972|rock|77|181|2|0|0|0|0|1|0|0|0|0|0|trying|3|make|3|woman|2|thinking|2|loved|2|today|2|fine|2|mind|2|hear|2|calling|2
Harvest|Neil Young|1972|rock|77|201|0|0|0|0|0|0|0|0|0|0|0|dream|8|let|4|fill|4|cup|4|promise|4|see|3|wake|3|tell|3|change|3|plan|3
Harvest|Neil Young|1972|rock|86|164|5|0|0|0|0|0|0|0|0|0|0|maid|8|love|5|needs|3|life|2|know|2|got|2|live|2|part|2|see|2|changing|1
Harvest|Neil Young|1972|rock|40|145|0|0|0|0|0|0|0|0|0|0|0|heart|9|gold|9|searchin|7|keep|5|old|5|getting|4|give|2|miner|2|keeps|2|live|1
Harvest|Neil Young|1972|rock|47|115|0|1|0|0|0|0|1|0|0|0|0|time|6|go|5|ready|4|country|4|know|2|got|2|tell|2|story|2|boy|2|said|2
Harvest|Neil Young|1972|rock|77|224|3|0|0|0|0|0|0|0|1|0|0|look|11|old|8|life|7|like|7|lot|6|much|3|love|3|eyes|3|alone|2|lost|2
Harvest|Neil Young|1972|rock|60|123|0|2|0|0|0|0|0|0|0|0|0|world|2|living|2|else|2|part|2|god|2|children|2|wind|2|blow|2|hard|2|look|2
Harvest|Neil Young|1972|rock|83|169|0|0|0|0|0|1|0|0|0|0|0|alabama|9|got|7|wheel|4|oh|3|see|3|weight|2|shoulders|2|breaking|2|back|2|cadillac|2
Harvest|Neil Young|1972|rock|60|92|2|0|0|0|0|0|0|1|0|0|0|damage|3|done|3|love|2|ooh|2|needle|2|gone|2|caught|1|knockin|1|cellar|1|baby|1
Harvest|Neil Young|1972|rock|79|132|0|0|0|0|0|0|0|0|0|0|0|words|8|lines|4|age|4|someone|2|singing|2|would|2|pond|1|looking|1|something|1|plant|1
Off the Wall|Michael Jackson|1979|r&b|98|787|14|0|0|0|0|0|0|6|0|0|0|stop|73|keep|46|force|38|get|37|enough|36|ooh|13|love|11|power|8|oh|6|baby|6
Off the Wall|Michael Jackson|1979|r&b|79|263|4|0|4|0|20|0|0|0|0|0|0|rock|20|night|15|wan|12|sunlight|5|away|5|girl|4|groove|4|feel|4|love|4|dance|4
Off the Wall|Michael Jackson|1979|r&b|106|511|6|0|0|0|0|0|0|0|0|0|0|workin|48|got|24|day|24|night|24|ah|11|hoo|8|ooh|7|tired|7|dah|7|doo|7
Off the Wall|Michael Jackson|1979|r&b|77|700|7|0|14|0|0|0|0|0|0|0|0|get|71|go|41|shake|24|floor|19|body|17|dance|14|hee|12|especially|10|love|7|way|7
Off the Wall|Michael Jackson|1979|r&b|109|496|0|0|0|0|0|0|0|0|0|0|0|life|15|live|13|wall|12|got|9|bad|9|nine|7|five|7|let|7|get|7|tonight|6
Off the Wall|Michael Jackson|1979|r&b|63|244|1|0|0|0|0|0|0|0|0|0|0|yeah|10|tell|9|doot|9|girlfriend|8|gon|6|woohoo|6|boyfriend|4|show|3|huh|3|hoo|3
Off the Wall|Michael Jackson|1979|r&b|60|155|4|0|0|0|0|1|0|0|0|0|0|life|6|learned|4|love|4|hands|3|know|2|whether|2|cuts|2|like|2|knife|2|laugh|1
Off the Wall|Michael Jackson|1979|r&b|64|363|3|0|0|0|0|0|0|1|0|0|0|help|34|wanted|16|even|8|could|8|disguise|3|love|3|like|2|heaven|2|glad|2|found|2
Off the Wall|Michael Jackson|1979|r&b|108|466|27|0|0|0|0|0|0|0|0|0|0|cry|36|fallin|28|love|27|yeah|18|makes|10|high|9|got|3|though|2|time|2|go|2
Off the Wall|Michael Jackson|1979|r&b|91|359|0|0|10|0|1|0|0|0|0|0|0|gon|27|get|14|groove|12|dance|10|burn|10|disco|10|night|7|keep|7|boogie|6|alright|6
Fun House|The Stooges|1970|rock|40|131|2|0|0|0|0|0|0|0|0|0|0|real|5|mind|5|yeah|5|lost|4|walls|3|faces|2|shine|2|see|2|pretty|2|thing|2
Fun House|The Stooges|1970|rock|43|156|1|0|0|0|0|2|0|4|0|0|0|stick|6|deep|5|inside|5|loose|5|took|4|ride|4|pretty|4|music|4|baby|4|cause|3
Fun House|The Stooges|1970|rock|27|148|4|0|0|0|0|0|0|0|0|0|0|got|12|tv|12|eye|12|see|8|yeah|6|love|4|whoa|3|mean|2|back|2|lord|1
Fun House|The Stooges|1970|rock|43|183|1|0|0|0|0|0|0|1|0|0|0|dreaming|11|feel|6|burning|5|fire|5|ooh|4|inside|4|said|4|touch|3|well|3|cause|2
Fun House|The Stooges|1970|rock|34|228|2|0|0|0|0|0|0|9|0|0|0|feel|46|alright|44|blow|10|night|8|baby|8|away|6|whoo|5|oh|3|burn|3|heart|3
Fun House|The Stooges|1970|rock|90|275|1|0|0|0|0|0|0|5|0|0|0|play|13|came|11|yeah|10|fun|7|house|7|callin|6|blow|5|baby|5|alright|4|let|4
Rain Dogs|Tom Waits|1985|folk|138|273|0|0|0|0|0|1|0|0|0|0|0|boys|4|away|4|land|3|along|3|must|3|say|3|goodbye|3|sail|3|tonight|3|singapore|3
Rain Dogs|Tom Waits|1985|folk|91|261|0|0|0|0|0|2|2|0|2|0|0|clap|24|hands|24|roar|6|said|4|steam|4|window|3|oh|3|thunder|2|bitch|2|never|2
Rain Dogs|Tom Waits|1985|folk|114|202|0|0|0|0|0|1|7|0|2|0|0|uncle|7|big|3|never|3|independent|2|hog|2|ice|2|shot|2|slaughterhouse|2|plays|2|accordion|2
Rain Dogs|Tom Waits|1985|folk|112|313|0|0|0|0|0|1|1|0|0|0|0|hey|9|little|8|bird|8|fly|8|away|8|home|8|house|8|fire|8|children|8|alone|8
Rain Dogs|Tom Waits|1985|folk|115|327|0|0|0|0|0|1|0|0|0|0|0|send|6|bed|6|forevermore|5|let|4|fall|4|window|4|confetti|4|hair|4|deal|4|jacks|4
Rain Dogs|Tom Waits|1985|folk|92|256|0|0|0|0|0|0|0|0|0|0|0|big|17|black|17|comes|16|mariah|12|ford|4|blind|4|old|4|cane|3|hill|2|well|2
Rain Dogs|Tom Waits|1985|folk|89|169|0|0|0|0|0|1|0|0|0|0|0|mad|2|diamonds|2|gold|2|wounded|2|keep|2|climbin|2|sleep|2|side|2|road|2|two|1
Rain Dogs|Tom Waits|1985|folk|46|106|3|0|0|0|0|0|0|1|0|0|0|hang|9|head|9|hush|5|love|3|tear|2|heart|2|away|2|sorrow|2|marie|2|band|1
Rain Dogs|Tom Waits|1985|folk|156|373|4|0|0|0|0|0|1|0|1|0|0|time|48|love|4|well|3|boys|3|like|3|oh|3|things|3|street|2|east|2|rain|2
Rain Dogs|Tom Waits|1985|folk|69|156|0|0|0|0|0|0|0|0|0|0|0|rain|6|oh|6|danced|6|dogs|4|rose|2|tralee|2|long|2|hair|2|black|2|raven|2
Rain Dogs|Tom Waits|1985|folk|149|249|0|0|0|0|0|1|0|0|0|0|0|like|7|dead|2|seen|2|donuts|1|names|1|sound|1|prostitutes|1|moon|1|teeth|1|marks|1
Rain Dogs|Tom Waits|1985|folk|182|497|1|0|2|0|0|0|0|0|0|0|0|john|13|gone|12|never|10|long|7|gun|6|street|6|girl|6|said|6|indiana|6|coming|6
Rain Dogs|Tom Waits|1985|folk|120|261|0|0|0|0|0|1|0|3|0|0|0|downtown|12|going|8|baby|3|front|3|right|3|honey|3|well|3|go|2|got|2|boy|2
Rain Dogs|Tom Waits|1985|folk|74|235|31|0|0|0|0|0|0|0|0|0|0|love|31|blind|23|stone|14|kind|8|get|2|way|2|blue|2|eyes|2|find|2|hotels|1
Rain Dogs|Tom Waits|1985|folk|139|235|0|2|0|0|0|1|1|0|0|0|0|never|5|walking|4|spanish|4|hall|4|jesus|2|even|2|blind|2|know|1|glass|1|full|1
Rain Dogs|Tom Waits|1985|folk|118|291|0|0|0|0|0|0|0|5|0|0|0|downtown|12|train|11|oh|10|baby|5|see|5|tonight|5|every|5|night|5|like|4|know|3
Rain Dogs|Tom Waits|1985|folk|67|110|0|0|0|0|0|0|0|0|0|0|0|anywhere|5|went|2|boys|2|lay|2|head|2|call|2|home|2|learned|2|heart|1|shoes|1
Imagine|John Lennon|1971|rock|66|140|0|0|0|0|0|1|0|0|0|0|0|imagine|6|us|4|people|3|world|3|living|2|may|2|say|2|dreamer|2|hope|2|someday|2
Imagine|John Lennon|1971|rock|74|255|0|0|0|0|0|0|1|1|0|0|0|hide|8|thing|7|crippled|7|inside|7|nine|4|lives|4|wear|3|look|3|well|2|know|2
Imagine|John Lennon|1971|rock|53|201|1|0|0|0|0|0|0|1|0|0|0|hurt|8|jealous|6|guy|6|mean|4|sorry|4|made|4|cry|4|oh|4|began|2|lose|2
Imagine|John Lennon|1971|rock|37|107|1|0|0|0|0|0|0|1|0|0|0|got|11|hard|6|feel|5|really|4|sometimes|4|like|4|going|4|good|2|live|1|love|1
Imagine|John Lennon|1971|rock|26|266|0|0|0|0|0|0|0|0|0|0|0|wan|32|oh|19|well|16|mama|16|soldier|7|fly|4|cry|4|sailor|2|failure|2|rich|1
Imagine|John Lennon|1971|rock|76|289|0|0|0|0|0|0|3|0|6|0|0|truth|19|give|9|money|6|things|5|short|5|soap|5|sick|3|enough|3|haired|3|yellow|3
Imagine|John Lennon|1971|rock|31|116|5|0|0|0|0|0|0|0|0|0|0|oh|8|life|5|see|5|feel|5|first|4|time|4|everything|4|clear|4|love|3|eyes|2
Imagine|John Lennon|1971|rock|81|154|0|0|0|0|0|0|0|0|0|0|0|ah|8|sleep|8|night|4|see|2|right|2|tell|2|pretty|2|sgt|1|pepper|1|took|1
Imagine|John Lennon|1971|rock|60|235|4|0|0|0|0|0|0|0|0|0|0|know|10|oh|8|go|6|forward|6|way|4|something|4|feel|4|give|4|love|4|facing|2
Imagine|John Lennon|1971|rock|22|150|7|0|0|0|0|0|0|0|0|0|0|oh|14|yoko|14|middle|10|love|7|turn|7|call|5|night|2|bath|2|shave|2|dream|2
Screamadelica|Primal Scream|1991|rock|31|284|0|0|0|0|0|0|0|0|0|0|0|light|28|shines|28|getting|17|darkness|17|blind|2|see|2|made|2|believer|2|movin|2|lost|2
Screamadelica|Primal Scream|1991|rock|66|174|0|0|0|0|0|8|0|0|0|0|0|trip|26|inside|14|house|8|pass|8|wish|2|sweep|2|finer|1|worlds|1|uncover|1|plant|1
Screamadelica|Primal Scream|1991|rock|30|138|6|0|3|0|0|0|0|2|0|0|0|gon|15|getting|10|high|6|get|6|live|6|life|6|love|6|day|4|dance|3|music|3
Screamadelica|Primal Scream|1991|rock|70|170|0|0|0|0|0|0|0|0|0|0|0|higher|17|sun|16|live|3|inner|2|let|2|believe|2|brightest|1|star|1|light|1|guide|1
Screamadelica|Primal Scream|1991|rock|53|256|0|0|0|0|0|0|2|0|0|0|0|together|34|gospel|7|power|5|music|4|day|2|got|2|today|2|program|2|hear|2|rhythm|2
Screamadelica|Primal Scream|1991|rock|43|252|16|0|0|0|0|0|0|2|0|0|0|wan|29|lose|16|love|16|free|5|gon|5|get|4|deep|4|good|3|time|3|loaded|2
Screamadelica|Primal Scream|1991|rock|90|254|9|0|0|0|0|0|0|1|0|0|0|stone|25|love|9|got|8|felt|7|damaged|6|happy|5|never|4|ah|2|yeah|2|said|2
Screamadelica|Primal Scream|1991|rock|73|227|0|0|0|0|0|0|0|0|0|0|0|drifting|51|coming|12|feel|4|dawn|3|far|3|gone|3|never|2|wanted|2|high|1|lost|1
Screamadelica|Primal Scream|1991|rock|6|84|0|0|0|0|0|0|0|0|0|0|0|higher|15|sun|15|NA|0|NA|0|NA|0|NA|0|NA|0|NA|0|NA|0|NA|0
Screamadelica|Primal Scream|1991|rock|30|82|0|0|1|0|0|0|0|0|0|0|0|shine|11|like|10|stars|10|look|3|watch|2|precious|2|may|2|always|2|sleep|1|peaceful|1
Hotel California|Eagles|1976|rock|185|355|6|0|3|1|0|1|0|0|0|0|0|lovely|6|place|5|california|4|night|3|time|3|dance|3|said|3|grew|2|heard|2|could|2
Hotel California|Eagles|1976|rock|126|342|3|0|0|0|0|0|0|0|0|0|0|new|19|kid|17|town|16|everybody|6|ooh|5|hoo|4|lately|3|walking|3|talking|3|talk|2
Hotel California|Eagles|1976|rock|163|351|0|0|0|0|0|1|0|1|2|0|0|life|12|fast|12|lane|12|huh|5|said|4|make|4|surely|3|lose|3|mind|3|uh|3
Hotel California|Eagles|1976|rock|146|297|3|1|0|0|0|0|0|4|0|0|0|ooh|10|baby|4|time|4|oh|3|alone|3|wasted|3|well|2|little|2|gone|2|like|2
Hotel California|Eagles|1976|rock|114|293|17|0|0|1|0|0|0|0|0|0|0|love|17|victim|10|got|8|kind|6|see|4|tell|4|broken|3|heart|3|could|3|wrong|3
Hotel California|Eagles|1976|rock|81|123|1|0|0|0|0|0|0|0|0|0|0|long|2|go|2|hi|1|time|1|seems|1|like|1|way|1|learn|1|slow|1|heroes|1
Hotel California|Eagles|1976|rock|112|326|7|0|1|0|0|0|0|0|0|0|0|oh|70|try|35|gon|34|love|7|ooh|5|know|3|sometimes|3|find|2|like|2|found|2
Hotel California|Eagles|1976|rock|181|334|1|3|0|0|0|0|0|0|0|0|0|came|4|like|4|place|4|paradise|4|people|3|brought|3|across|2|land|2|stand|2|called|2
Stankonia|OutKast|2000|hip hop|55|113|0|0|0|0|0|0|0|4|0|1|0|bounce|17|bouncing|10|baby|4|let|3|live|1|center|1|earth|1|seven|1|light|1|years|1
Stankonia|OutKast|2000|hip hop|233|691|1|0|0|0|0|2|1|0|1|0|0|alright|28|got|12|everybody|10|go|10|like|9|nowhere|9|burn|8|apple|5|mother|5|youth|5
Stankonia|OutKast|2000|hip hop|16|38|0|0|0|6|0|1|0|0|0|0|0|cool|6|cold|3|bitch|1|stay|1|blow|1|break|1|NA|0|NA|0|NA|0|NA|0
Stankonia|OutKast|2000|hip hop|213|843|8|0|0|3|0|2|1|1|0|0|0|clean|72|fresh|48|nobody|12|dope|12|ooh|10|love|8|think|6|sexy|6|stare|6|like|4
Stankonia|OutKast|2000|hip hop|256|724|3|0|0|1|0|5|24|4|1|0|0|ms|12|jackson|12|never|12|daughter|11|times|11|sorry|10|ooh|10|real|10|meant|10|make|10
Stankonia|OutKast|2000|hip hop|392|919|2|0|0|0|2|24|3|7|2|0|0|like|19|muthafuckin|8|cause|8|quit|7|looking|7|crazy|7|game|7|baby|7|box|7|mouth|7
Stankonia|OutKast|2000|hip hop|58|86|1|0|0|1|0|0|2|0|0|1|0|dungeon|2|family|2|1st|2|generation|2|boi|2|andré|1|3000|1|possum|1|aloysuis|1|jenkins|1
Stankonia|OutKast|2000|hip hop|313|785|3|0|0|1|0|6|2|0|0|0|0|junction|19|like|12|get|9|yes|8|nigga|6|cause|5|llac|5|yeah|4|wit|4|around|4
Stankonia|OutKast|2000|hip hop|93|210|0|0|0|0|0|14|0|0|1|0|0|cookie|10|girl|4|mothafucka|4|goddamn|4|mothafuckin|4|got|3|know|3|talkin|3|minute|3|ring|2
Stankonia|OutKast|2000|hip hop|260|672|0|0|0|0|0|6|0|0|0|1|0|call|13|pop|10|blue|10|nigga|6|hope|5|like|5|let|4|tell|4|get|4|boo|3
Stankonia|OutKast|2000|hip hop|314|747|0|0|0|0|1|1|3|2|0|0|0|top|18|rag|17|bob|16|head|16|bombs|12|baghdad|12|power|10|music|9|electric|9|revival|9
Stankonia|OutKast|2000|hip hop|357|851|2|2|0|0|0|13|3|0|0|0|0|amazed|12|even|9|pull|9|pin|9|hand|9|grenade|9|like|7|right|5|world|5|make|4
Stankonia|OutKast|2000|hip hop|33|45|0|0|0|0|0|0|0|2|0|0|0|girl|4|baby|2|boy|2|got|2|spanish|2|pretty|1|hair|1|aww|1|pecks|1|cheek|1
Stankonia|OutKast|2000|hip hop|287|750|7|1|0|0|0|6|1|1|0|0|0|fake|16|hoez|14|luv|12|deez|12|like|8|weave|8|eyes|8|nails|8|toes|8|love|7
Stankonia|OutKast|2000|hip hop|282|785|0|0|0|0|2|7|0|1|1|1|0|like|12|got|11|way|10|dreams|10|humble|9|mumble|9|jungles|9|shouts|9|screams|9|cracker|9
Stankonia|OutKast|2000|hip hop|29|45|0|0|0|0|0|4|0|0|0|0|0|guy|7|2|4|1|3|damn|2|got|1|laid|1|shit|1|say|1|computer|1|job|1
Stankonia|OutKast|2000|hip hop|78|149|1|1|0|0|0|0|1|0|0|0|0|nigga|9|wan|8|make|7|another|2|like|2|get|2|yeah|1|life|1|wife|1|butter|1
Stankonia|OutKast|2000|hip hop|286|681|1|2|0|0|0|5|2|0|1|0|0|got|21|know|11|cause|9|nigga|8|yeah|5|niggas|4|let|4|live|4|drive|4|gon|4
Stankonia|OutKast|2000|hip hop|5|14|0|0|0|0|0|0|0|0|0|0|0|atl|4|cruisin|3|break|1|NA|0|NA|0|NA|0|NA|0|NA|0|NA|0|NA|0
Stankonia|OutKast|2000|hip hop|367|1041|0|1|1|1|1|39|3|0|1|1|0|know|38|gangsta|38|wan|35|shit|33|really|31|nigga|11|back|8|outkast|7|dungeon|7|clique|6
Stankonia|OutKast|2000|hip hop|160|306|1|1|0|0|0|3|1|2|0|0|0|tisha|12|away|6|ah|5|go|5|mama|4|fatality|4|little|3|girl|3|toilet|3|damn|3
Stankonia|OutKast|2000|hip hop|256|479|4|3|0|0|0|3|2|2|0|0|0|beautiful|10|like|10|slum|9|driving|4|plum|4|crazy|4|soul|4|amazing|4|know|3|nigga|3
Stankonia|OutKast|2000|hip hop|34|46|0|0|0|0|0|0|0|1|0|0|0|yeah|3|got|2|question|2|yes|2|hey|1|baby|1|know|1|together|1|long|1|time|1
Stankonia|OutKast|2000|hip hop|162|318|29|1|0|0|0|0|0|0|0|0|1|love|29|stank|17|like|8|let|8|screw|7|every|3|making|3|get|2|mind|2|relation|2
The Soft Bulletin|The Flaming Lips|1999|rock|64|128|0|0|0|0|0|0|3|0|0|0|0|side|4|determined|3|win|3|kills|3|humans|3|wives|3|children|2|hope|2|two|1|scientists|1
The Soft Bulletin|The Flaming Lips|1999|rock|67|108|0|0|0|0|0|0|0|0|0|0|0|lifted|3|sun|3|came|2|drunk|2|plan|2|though|1|sad|1|rescued|1|everyone|1|spoonful|1
The Soft Bulletin|The Flaming Lips|1999|rock|94|197|0|0|0|0|0|0|0|0|0|0|0|yeah|9|said|6|stood|5|hey|3|accidentally|2|touched|2|head|2|noticed|2|bleeding|2|long|2
