album|track|artist|year|id|reasonFail
Guerrilla|12|Super Furry Animals|1999|3751|too_few_lyrics
Tourist|2|St Germain|2000|3034|too_few_lyrics
Tourist|5|St Germain|2000|3034|too_few_lyrics
Tourist|6|St Germain|2000|3034|too_few_lyrics
Tourist|7|St Germain|2000|3034|too_few_lyrics
Quarantine|4|Laurel Halo|2012|5220|too_few_lyrics
Quarantine|6|Laurel Halo|2012|5220|too_few_lyrics
Quarantine|11|Laurel Halo|2012|5220|too_few_lyrics
Red Mecca|1|Cabaret Voltaire|1981|4650|too_few_lyrics
Red Mecca|2|Cabaret Voltaire|1981|4650|too_few_lyrics
Red Mecca|3|Cabaret Voltaire|1981|4650|too_few_lyrics
Red Mecca|4|Cabaret Voltaire|1981|4650|too_few_lyrics
Red Mecca|5|Cabaret Voltaire|1981|4650|too_few_lyrics
Red Mecca|6|Cabaret Voltaire|1981|4650|too_few_lyrics
Red Mecca|7|Cabaret Voltaire|1981|4650|too_few_lyrics
Red Mecca|8|Cabaret Voltaire|1981|4650|too_few_lyrics
Red Mecca|9|Cabaret Voltaire|1981|4650|too_few_lyrics
Ray Charles at Newport|0|Ray Charles|1958|25|not_found
The Raven|1|The Stranglers|1979|4623|too_few_lyrics
The Raven|15|The Stranglers|1979|4623|too_few_lyrics
I Am Easy to Find|8|The National|2019|6350|too_few_lyrics
I Am Easy to Find|15|The National|2019|6350|too_few_lyrics
E.S.P.|1|Miles Davis|1965|1953|too_few_lyrics
E.S.P.|2|Miles Davis|1965|1953|too_few_lyrics
E.S.P.|3|Miles Davis|1965|1953|too_few_lyrics
E.S.P.|4|Miles Davis|1965|1953|too_few_lyrics
E.S.P.|5|Miles Davis|1965|1953|too_few_lyrics
E.S.P.|6|Miles Davis|1965|1953|too_few_lyrics
E.S.P.|7|Miles Davis|1965|1953|too_few_lyrics
Psychic|1|Darkside|2013|5293|too_few_lyrics
Psychic|2|Darkside|2013|5293|too_few_lyrics
Psychic|8|Darkside|2013|5293|too_few_lyrics
Meet The Residents|2|The Residents|1974|2523|too_few_lyrics
Meet The Residents|5|The Residents|1974|2523|too_few_lyrics
Meet The Residents|7|The Residents|1974|2523|too_few_lyrics
How I Got Over|1|The Roots|2010|5107|too_few_lyrics
How I Got Over|7|The Roots|2010|5107|too_few_lyrics
How I Got Over|12|The Roots|2010|5107|too_few_lyrics
Prose combat|1|MC Solaar|1994|4802|too_few_lyrics
Frigid Stars LP|0|Codeine|1990|3317|not_found
Universal Consciousness|1|Alice Coltrane|1971|2393|too_few_lyrics
Universal Consciousness|2|Alice Coltrane|1971|2393|too_few_lyrics
Universal Consciousness|3|Alice Coltrane|1971|2393|too_few_lyrics
Universal Consciousness|4|Alice Coltrane|1971|2393|too_few_lyrics
Universal Consciousness|5|Alice Coltrane|1971|2393|too_few_lyrics
Universal Consciousness|6|Alice Coltrane|1971|2393|too_few_lyrics
Black Codes (from the Underground)|1|Wynton Marsalis|1985|2841|too_few_lyrics
Black Codes (from the Underground)|2|Wynton Marsalis|1985|2841|too_few_lyrics
Black Codes (from the Underground)|3|Wynton Marsalis|1985|2841|too_few_lyrics
Black Codes (from the Underground)|4|Wynton Marsalis|1985|2841|too_few_lyrics
Black Codes (from the Underground)|5|Wynton Marsalis|1985|2841|too_few_lyrics
Black Codes (from the Underground)|6|Wynton Marsalis|1985|2841|too_few_lyrics
Black Codes (from the Underground)|7|Wynton Marsalis|1985|2841|too_few_lyrics
All Hour Cymbals|5|Yeasayer|2007|4985|too_few_lyrics
Musik|1|Plastikman|1994|3523|too_few_lyrics
Musik|2|Plastikman|1994|3523|too_few_lyrics
Musik|3|Plastikman|1994|3523|too_few_lyrics
Musik|4|Plastikman|1994|3523|too_few_lyrics
Musik|5|Plastikman|1994|3523|too_few_lyrics
Musik|7|Plastikman|1994|3523|too_few_lyrics
Musik|8|Plastikman|1994|3523|too_few_lyrics
Musik|9|Plastikman|1994|3523|too_few_lyrics
Musik|10|Plastikman|1994|3523|too_few_lyrics
Houdini|13|Melvins|1993|4787|too_few_lyrics
Bubblegum|0|Mark Lanegan Band|2004|4059|not_found
Painkiller|9|Judas Priest|1990|2906|too_few_lyrics
The Virgin Suicides|2|Air|2000|4878|too_few_lyrics
The Virgin Suicides|3|Air|2000|4878|too_few_lyrics
The Virgin Suicides|4|Air|2000|4878|too_few_lyrics
The Virgin Suicides|5|Air|2000|4878|too_few_lyrics
The Virgin Suicides|7|Air|2000|4878|too_few_lyrics
The Virgin Suicides|8|Air|2000|4878|too_few_lyrics
The Virgin Suicides|9|Air|2000|4878|too_few_lyrics
The Virgin Suicides|10|Air|2000|4878|too_few_lyrics
The Virgin Suicides|11|Air|2000|4878|too_few_lyrics
The Virgin Suicides|12|Air|2000|4878|too_few_lyrics
Not Fragile|5|Bachman-Turner Overdrive|1974|2522|too_few_lyrics
Gideon Gaye|1|The High Llamas|1994|3527|too_few_lyrics
Gideon Gaye|4|The High Llamas|1994|3527|too_few_lyrics
Gideon Gaye|6|The High Llamas|1994|3527|too_few_lyrics
Gideon Gaye|9|The High Llamas|1994|3527|too_few_lyrics
Gideon Gaye|12|The High Llamas|1994|3527|too_few_lyrics
Hub-Tones|1|Freddie Hubbard|1962|2315|too_few_lyrics
Hub-Tones|2|Freddie Hubbard|1962|2315|too_few_lyrics
Hub-Tones|3|Freddie Hubbard|1962|2315|too_few_lyrics
Hub-Tones|4|Freddie Hubbard|1962|2315|too_few_lyrics
Hub-Tones|5|Freddie Hubbard|1962|2315|too_few_lyrics
Extrapolation|0|John McLaughlin|1969|1991|not_found
Cardinal|2|Cardinal|1994|3543|too_few_lyrics
Cardinal|3|Cardinal|1994|3543|too_few_lyrics
Cardinal|5|Cardinal|1994|3543|too_few_lyrics
Cardinal|6|Cardinal|1994|3543|too_few_lyrics
Cardinal|7|Cardinal|1994|3543|too_few_lyrics
Cardinal|8|Cardinal|1994|3543|too_few_lyrics
Cardinal|9|Cardinal|1994|3543|too_few_lyrics
Cardinal|11|Cardinal|1994|3543|too_few_lyrics
Cardinal|12|Cardinal|1994|3543|too_few_lyrics
Cardinal|13|Cardinal|1994|3543|too_few_lyrics
Cardinal|14|Cardinal|1994|3543|too_few_lyrics
Cardinal|15|Cardinal|1994|3543|too_few_lyrics
Cardinal|16|Cardinal|1994|3543|too_few_lyrics
Cardinal|17|Cardinal|1994|3543|too_few_lyrics
Cardinal|18|Cardinal|1994|3543|too_few_lyrics
Cardinal|19|Cardinal|1994|3543|too_few_lyrics
Cardinal|20|Cardinal|1994|3543|too_few_lyrics
Cardinal|21|Cardinal|1994|3543|too_few_lyrics
Jimmy Reed at Carnegie Hall|0|Jimmy Reed|1961|1278|not_found
Animalisms/Animalization|0|The Animals|1966|85|not_found
Kaya|0|Bob Marley and The Wailers|1978|1441|not_found
It's My Way!|3|Buffy Sainte-Marie|1964|1291|too_few_lyrics
It's My Way!|4|Buffy Sainte-Marie|1964|1291|too_few_lyrics
Album/Compact Disc/Cassette|0|Public Image Ltd.|1986|3127|not_found
Louden Up Now|4|!!!|2004|4094|too_few_lyrics
Louden Up Now|10|!!!|2004|4094|too_few_lyrics
Armchair Apocrypha|8|Andrew Bird|2007|4277|too_few_lyrics
Armchair Apocrypha|12|Andrew Bird|2007|4277|too_few_lyrics
Eré Méla Méla/Ethiopiques 7|0|Mahmoud Ahmed|1975|4562|not_found
Exposure|3|Robert Fripp|1979|479|too_few_lyrics
Exposure|11|Robert Fripp|1979|479|too_few_lyrics
Exposure|13|Robert Fripp|1979|479|too_few_lyrics
Exposure|16|Robert Fripp|1979|479|too_few_lyrics
Olé Coltrane|1|John Coltrane|1961|2471|too_few_lyrics
Olé Coltrane|2|John Coltrane|1961|2471|too_few_lyrics
Olé Coltrane|3|John Coltrane|1961|2471|too_few_lyrics
Metro Area|0|Metro Area|2002|4951|not_found
Superfuzz Bigmuff EP|0|Mudhoney|1988|3221|not_found
Dark Energy|1|Jlin|2015|5604|too_few_lyrics
Dark Energy|2|Jlin|2015|5604|too_few_lyrics
Dark Energy|6|Jlin|2015|5604|too_few_lyrics
Dark Energy|7|Jlin|2015|5604|too_few_lyrics
Dark Energy|8|Jlin|2015|5604|too_few_lyrics
Dark Energy|10|Jlin|2015|5604|too_few_lyrics
Ming|0|David Murray|1980|2032|not_found
All American Music/More a Legend Than a Band|0|Jimmie Dale & The Flatlanders|1972|4528|not_found
Underground|8|The Electric Prunes|1967|2161|too_few_lyrics
Underground|11|The Electric Prunes|1967|2161|too_few_lyrics
Yeti|3|Amon Düül II|1970|2604|too_few_lyrics
Yeti|5|Amon Düül II|1970|2604|too_few_lyrics
Yeti|7|Amon Düül II|1970|2604|too_few_lyrics
Yeti|8|Amon Düül II|1970|2604|too_few_lyrics
Yeti|10|Amon Düül II|1970|2604|too_few_lyrics
Yeti|11|Amon Düül II|1970|2604|too_few_lyrics
Yeti|12|Amon Düül II|1970|2604|too_few_lyrics
Yeti|13|Amon Düül II|1970|2604|too_few_lyrics
Down and Out Blues|0|Sonny Boy Williamson (II)|1959|2301|not_found
Super AE|1|Boredoms|1998|3022|too_few_lyrics
Super AE|4|Boredoms|1998|3022|too_few_lyrics
Super AE|5|Boredoms|1998|3022|too_few_lyrics
Super AE|7|Boredoms|1998|3022|too_few_lyrics
Pick a Dub|0|Keith Hudson|1974|2529|not_found
Wave|2|Antônio Carlos Jobim|1967|4464|too_few_lyrics
Wave|3|Antônio Carlos Jobim|1967|4464|too_few_lyrics
Wave|4|Antônio Carlos Jobim|1967|4464|too_few_lyrics
Wave|6|Antônio Carlos Jobim|1967|4464|too_few_lyrics
Wave|7|Antônio Carlos Jobim|1967|4464|too_few_lyrics
Pictures at an Exhibition|2|Emerson, Lake & Palmer|1971|1351|too_few_lyrics
Pictures at an Exhibition|5|Emerson, Lake & Palmer|1971|1351|too_few_lyrics
Pictures at an Exhibition|6|Emerson, Lake & Palmer|1971|1351|too_few_lyrics
Pictures at an Exhibition|8|Emerson, Lake & Palmer|1971|1351|too_few_lyrics
Pictures at an Exhibition|10|Emerson, Lake & Palmer|1971|1351|too_few_lyrics
Pictures at an Exhibition|12|Emerson, Lake & Palmer|1971|1351|too_few_lyrics
Blowin' the Blues Away|1|Horace Silver|1959|1871|too_few_lyrics
BAD: Bigger and Deffer|0|LL Cool J|1987|715|not_found
Sinatra at the Sands|8|Frank Sinatra|1966|1970|too_few_lyrics
Sinatra at the Sands|9|Frank Sinatra|1966|1970|too_few_lyrics
Sinatra at the Sands|11|Frank Sinatra|1966|1970|too_few_lyrics
Sinatra at the Sands|16|Frank Sinatra|1966|1970|too_few_lyrics
Sinatra at the Sands|20|Frank Sinatra|1966|1970|too_few_lyrics
Shake, Rattle and Roll [1954]/Rock Around the Clock [1955]|0|Bill Haley and His Comets|1954|1256|not_found
The Wizard of Oz|0|The Original Motion Picture Cast|1956|2257|not_found
And Their Refinement Of The Decline|1|Stars Of The Lid|2007|4283|too_few_lyrics
And Their Refinement Of The Decline|2|Stars Of The Lid|2007|4283|too_few_lyrics
And Their Refinement Of The Decline|3|Stars Of The Lid|2007|4283|too_few_lyrics
And Their Refinement Of The Decline|4|Stars Of The Lid|2007|4283|too_few_lyrics
And Their Refinement Of The Decline|5|Stars Of The Lid|2007|4283|too_few_lyrics
And Their Refinement Of The Decline|6|Stars Of The Lid|2007|4283|too_few_lyrics
And Their Refinement Of The Decline|7|Stars Of The Lid|2007|4283|too_few_lyrics
And Their Refinement Of The Decline|8|Stars Of The Lid|2007|4283|too_few_lyrics
And Their Refinement Of The Decline|9|Stars Of The Lid|2007|4283|too_few_lyrics
And Their Refinement Of The Decline|10|Stars Of The Lid|2007|4283|too_few_lyrics
And Their Refinement Of The Decline|11|Stars Of The Lid|2007|4283|too_few_lyrics
And Their Refinement Of The Decline|12|Stars Of The Lid|2007|4283|too_few_lyrics
And Their Refinement Of The Decline|13|Stars Of The Lid|2007|4283|too_few_lyrics
